bar,time,direction,depth_q,admissible_nA,admitted,capped,slots,distinct_conds,distinct_vars,conds_per_slot,vars_per_slot,eH_conds,eH_vars,bar_pnl,loss_event,cond_set,sig_set,ADX_Value,ATR_1M,Volume,Micro_Hurst,Micro_FailedBreak,D2D_Trend_Dir,AT_Slope_ST,exp_conds_random,exp_vars_random
46878,2026.03.09 08:38,LONG,3,3,3,0,9,7,7,0.7778,0.7778,6.614,6.614,140.7,0,AT_Regime_ST:==1|D2D_ATR_MA:hi|EMA_Oscillator:hi|Micro_VPIN:lo|PrevDay_Low_Side:==-1|ST_Flip_Event:==-1|Slope_Accel_ST:lo,61|67|162,45.40457974098175,22.044291,149,0.563265,-0.408269,1,-0.0,8.665108670454496,8.56108508618842
47353,2026.03.09 16:33,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.485,8.485,168.0,0,AT_Slope_LT:hi|D2D_Signal:==-1|Micro_MicroGap:hi|Micro_MomoTransfer:hi|Micro_RangeAccel:lo|Micro_ThrustEff:lo|OBVf_Signal:==1|PrevDay_Low_Side:==-1|VWAP_Sigma_ATR:lo,203|260|263|268,20.58623569469513,78.20876,497,0.461225,-0.051145,-1,1.4e-05,11.61144858072867,11.371771386700862
47402,2026.03.09 17:22,LONG,6,6,6,0,18,12,12,0.6667,0.6667,11.014,11.014,252.0,0,D2D_Signal:==1|DailyOpen_Dist_ATR:lo|DailyOpen_Side:==1|Micro_IBSP:hi|Micro_OrderFlowDelta:hi|OR_Low_Side:==-1|PrevDay_Low_Side:==-1|Round_500_Dist_ATR:lo|Session_High_Dist_ATR:lo|VWAP_Dist_ATR:lo|VWAP_Side:==1|Volume:hi,65|90|105|144|145|181,19.970694774114133,106.704728,462,0.448939,0.93248,1,0.000157,16.435780104648117,15.954503499974125
47407,2026.03.09 17:27,LONG,8,8,8,0,24,11,11,0.4583,0.4583,7.645,7.645,3006.4,0,ADX_Rising:==0|DailyOpen_Dist_ATR:lo|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Micro_WickImbalance:hi|OR_High_Side:==-1|PrevDay_High_Side:==-1|RangeOsc_State:==-1|Upper_Wick:hi|VWAP_Dist_ATR:lo|Volume:hi,71|72|74|75|76|77|78|79,17.03006224068503,57.388709,452,0.414659,-0.418201,1,0.000164,21.20075584842148,20.34657927196911
47416,2026.03.09 17:36,LONG,3,3,3,0,9,5,5,0.5556,0.5556,4.586,4.586,181.5,0,ADX_Rising:==1|D2D_Persist:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1,64|135|137,15.95541818204415,55.385239,399,0.531038,0.704159,1,0.000102,8.665108670454496,8.56108508618842
47423,2026.03.09 17:43,LONG,4,4,4,0,12,12,12,1.0,1.0,12.0,12.0,74.8,0,AT_Lookback_LT:hi|D2D_Persist:hi|Efficiency_Ratio:hi|Micro_Amihud:lo|Micro_RangeAccel:lo|Micro_RangeVelocity:lo|Micro_VPIN:hi|OR_Low_Side:==1|PrevDay_Low_Side:==-1|RangeOsc_State:==2|VAH_Dist_ATR:hi|WeeklyOpen_Dist_ATR:lo,1|64|69|81,23.300023742901185,36.241373,382,0.283286,-0.193149,1,0.00023,11.345701020588308,11.143020262773083
47432,2026.03.09 17:52,LONG,6,6,6,0,18,11,11,0.6111,0.6111,8.875,8.875,280.2,0,ADX_Rising:==1|AT_Lookback_LT:hi|D2D_Persist:hi|Micro_OrderFlowDelta:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Session_High_Dist_ATR:lo|Sqz_State:==1|VAH_Dist_ATR:hi|WeeklyOpen_Dist_ATR:lo,1|64|105|135|137|138,28.68291024274346,43.918716,316,0.525181,0.569233,1,0.000162,16.435780104648117,15.954503499974125
47437,2026.03.09 17:57,LONG,4,4,4,0,12,9,9,0.75,0.75,8.123,8.123,114.0,0,Bars_Since_Flip:hi|D2D_Persist:hi|Micro_OrderFlowDelta:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Round_500_Dist_ATR:lo|Session_High_Dist_ATR:lo|VA_Position:hi,54|64|105|137,29.87542604185712,52.499478,415,0.416816,0.0,1,0.000191,11.345701020588308,11.143020262773083
47443,2026.03.09 18:03,LONG,7,7,7,0,21,14,14,0.6667,0.6667,11.454,11.454,161.7,0,ADX_Rising:==1|AT_Lookback_LT:hi|Bars_Since_Flip:hi|D2D_Persist:hi|Micro_OrderFlowDelta:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Round_500_Dist_ATR:lo|Session_High_Dist_ATR:lo|Sqz_State:==1|VAH_Dist_ATR:hi|VA_Position:hi|WeeklyOpen_Dist_ATR:lo,1|54|64|105|135|137|138,25.63953287060141,43.46082,337,0.502568,0.230092,1,0.00017,18.856446644718016,18.199528660922656
47456,2026.03.09 18:16,LONG,5,5,5,0,15,9,9,0.6,0.6,7.585,7.585,87.5,0,ADX_Rising:==1|AT_Lookback_LT:hi|D2D_Persist:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Sqz_State:==1|VAH_Dist_ATR:hi|WeeklyOpen_Dist_ATR:lo,1|64|135|137|138,26.673844695125737,34.18773,296,0.295686,0.0,1,0.000122,13.933964781772266,13.604790342516026
47507,2026.03.09 19:07,LONG,5,5,5,0,15,10,10,0.6667,0.6667,8.32,8.32,207.5,0,ADX_Rising:==1|AT_Lookback_LT:hi|Micro_OrderFlowDelta:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Session_High_Dist_ATR:lo|Sqz_State:==1|VAH_Dist_ATR:hi|WeeklyOpen_Dist_ATR:lo,1|105|135|137|138,20.369404580236544,37.073428,243,0.304529,0.404602,1,1.8e-05,13.933964781772266,13.604790342516026
47538,2026.03.09 19:38,LONG,3,3,3,0,9,8,8,0.8889,0.8889,7.715,7.715,427.8,0,D2D_Persist:hi|Micro_Lambda:lo|Micro_MicroGap:hi|Micro_ThrustEff:lo|OBVf_Signal:==-1|OR_Low_Side:==1|OR_Position:hi|PrevDay_Low_Side:==-1,64|93|98,19.944723844322773,24.762603,302,0.556355,0.242301,1,3.7e-05,8.665108670454496,8.56108508618842
47547,2026.03.09 19:47,LONG,5,4,4,0,15,9,9,0.6,0.6,7.292,7.292,-381.6,1,ADX_Rising:==1|D2D_Persist:hi|Micro_OrderFlowDelta:hi|Micro_TickIntensity:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Session_High_Dist_ATR:lo|Slope_Accel_LT:hi,64|105|135|137|149,24.708115847540988,23.103195,236,0.471832,0.302988,1,0.000153,13.933964781772266,13.604790342516026
47625,2026.03.09 21:05,LONG,5,5,5,0,15,9,9,0.6,0.6,7.585,7.585,93.5,0,ADX_Rising:==1|AT_Lookback_LT:hi|D2D_Persist:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Sqz_State:==1|VAH_Dist_ATR:hi|WeeklyOpen_Dist_ATR:lo,1|64|135|137|138,28.650617327651112,36.234856,271,0.334396,1.034915,1,6.7e-05,13.933964781772266,13.604790342516026
47642,2026.03.09 21:22,LONG,5,5,5,0,15,11,11,0.7333,0.7333,10.009,10.009,111.5,0,ADX_Rising:==1|AT_Lookback_LT:hi|D2D_Persist:hi|Micro_Amihud:lo|Micro_RangeAccel:lo|Micro_VPIN:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|VAH_Dist_ATR:hi|WeeklyOpen_Dist_ATR:lo,1|64|81|135|137,28.58829150645139,42.195852,335,0.501231,-0.142194,1,0.000111,13.933964781772266,13.604790342516026
47655,2026.03.09 21:35,LONG,5,5,5,0,15,8,8,0.5333,0.5333,6.42,6.42,103.0,0,ADX_Rising:==1|D2D_Persist:hi|Micro_OrderFlowDelta:hi|OR_Low_Side:==1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Session_High_Dist_ATR:lo|Sqz_State:==1,64|105|135|137|138,32.010752472339995,39.287461,262,0.38503,-0.063634,1,5.4e-05,13.933964781772266,13.604790342516026
47697,2026.03.09 22:17,LONG,5,5,5,0,15,12,12,0.8,0.8,10.364,10.364,1997.0,0,AT_Lookback_LT:hi|D2D_Signal:==1|DailyOpen_Dist_ATR:lo|Micro_PriceAccel:hi|OBV_Velocity:hi|PoC_Side:==1|Session_High_Dist_ATR:lo|Upper_Wick:hi|VAH_Dist_ATR:hi|VWAP_Sigma:hi|Volume:hi|WeeklyOpen_Dist_ATR:lo,1|108|133|145|180,17.368191585542412,47.901574,390,0.404028,0.814169,1,5.8e-05,13.933964781772266,13.604790342516026
48131,2026.03.10 06:46,SHORT,3,3,3,0,9,8,8,0.8889,0.8889,7.715,7.715,31.2,0,D2D_Dynamic_Sensitivity:lo|Micro_Entropy:lo|Micro_Rejection:hi|MultiDay_Position:hi|PrevDay_High_Dist_ATR:lo|PrevDay_High_Side:==1|Slope_Accel_LT:lo|VWAP_Z:lo,225|246|283,38.318548465990496,22.366719,230,0.586489,0.223546,-1,-0.000106,8.803955007256892,8.681536388140161
48672,2026.03.10 15:47,LONG,5,5,5,0,15,10,10,0.6667,0.6667,9.125,9.125,66.5,0,AT_Regime_ST:==1|AT_Score_LT:lo|Bars_Since_Flip:hi|Micro_Amihud:hi|Micro_CSSpread:hi|Micro_MicroGap:lo|Micro_PriceAccel:lo|OR_High_Side:==-1|OR_Low_Side:==-1|Upper_Wick:hi,8|50|51|80|99,17.54706064603131,27.146497,174,0.481417,-0.147349,1,-4.1e-05,13.933964781772266,13.604790342516026
48963,2026.03.10 20:38,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.485,8.485,892.8,0,ATR_1M:hi|D2D_ATR:hi|Lower_Wick:hi|Micro_CSSpread:hi|Micro_LogReturn:lo|MultiDay_Slope:hi|PrevDay_High_Side:==1|RangeOsc_State:==2|WeeklyOpen_Dist_ATR:hi,191|192|215|259,34.281158629005766,37.69207,406,0.416314,-0.238777,-1,-0.000206,11.61144858072867,11.371771386700862
48997,2026.03.10 21:12,SHORT,5,4,4,0,15,11,11,0.7333,0.7333,10.009,10.009,838.0,0,ATR_1M:hi|Bar_Range:hi|Micro_BarOverlap:lo|Micro_GarmanKlass:hi|Micro_HLAsymmetry:hi|MultiDay_Slope:hi|OR_High_Side:==1|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|RangeOsc_State:==2|WeeklyOpen_Dist_ATR:hi,192|212|243|250|252,22.20613094006946,35.413445,296,0.478192,0.536519,-1,-8.8e-05,14.358215859511613,13.967131712972364
48999,2026.03.10 21:14,SHORT,6,6,6,0,18,13,13,0.7222,0.7222,11.896,11.896,252.0,0,D2D_Dynamic_Sensitivity:lo|EMA_Oscillator:lo|Lower_Wick:lo|Micro_BarEntropy:lo|Micro_HLAsymmetry:lo|Micro_Hurst:hi|MultiDay_Position:hi|PrevDay_Close_Dist_ATR:lo|PrevDay_High_Side:==1|Session_High_Dist_ATR:lo|Slope_Accel_LT:lo|VWAP_Side:==1|Volume:hi,220|221|225|240|253|278,26.35506746412825,138.914079,523,0.494953,-1.166188,-1,-0.000227,17.045884868532983,16.47150210578053
49021,2026.03.10 21:36,SHORT,4,4,4,0,12,12,12,1.0,1.0,12.0,12.0,168.0,0,Micro_CSSpread:lo|Micro_HLAsymmetry:lo|Micro_LogReturn:hi|Micro_MicroGap:hi|MultiDay_Slope:hi|OBVf_Signal:==1|PrevDay_Close_Dist_ATR:lo|PrevDay_High_Side:==1|Slope_Accel_LT:lo|Slope_EMA_ST:hi|Sqz_Val:hi|VWAP_Side:==1,254|278|284|287,23.87463988930199,85.944092,446,0.458803,0.703946,-1,0.000129,11.61144858072867,11.371771386700862
49034,2026.03.10 21:49,SHORT,4,4,4,0,12,7,7,0.5833,0.5833,6.447,6.447,65.2,0,Bar_Range:hi|D2D_ATR:hi|Micro_GarmanKlass:hi|Micro_Hurst:hi|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|WeeklyOpen_Dist_ATR:hi,210|212|215|250,22.37886315678127,32.213088,375,0.540344,-0.931298,-1,-5.8e-05,11.61144858072867,11.371771386700862
50074,2026.03.11 16:24,LONG,6,6,6,0,18,9,9,0.5,0.5,7.862,7.862,137.4,0,AT_Regime_LT:==1|AT_Slope_LT:lo|Efficiency_Ratio:hi|Micro_Entropy:lo|Micro_FailedBreak:hi|Micro_MomoTransfer:hi|Micro_RangeAccel:lo|Micro_RangeVelocity:lo|RangeOsc_State:==2,15|69|85|86|100|101,24.816655601943825,24.092722,224,0.553145,0.456569,1,0.000102,16.435780104648117,15.954503499974125
50122,2026.03.11 17:12,LONG,7,7,7,0,21,11,11,0.5238,0.5238,7.543,7.543,184.1,0,ADX_Rising:==0|AT_Regime_ST:==1|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Lower_Wick:hi|Micro_MicroGap:lo|Micro_WickImbalance:hi|OR_High_Side:==-1|OR_Low_Side:==-1|PrevDay_High_Side:==-1|Volume:hi,71|72|73|74|75|76|99,19.54910759543307,48.906361,451,0.470455,0.306709,1,-2.9e-05,18.856446644718016,18.199528660922656
50153,2026.03.11 17:43,LONG,8,8,8,0,24,14,14,0.5833,0.5833,12.171,12.171,159.2,0,AT_Regime_LT:==1|Efficiency_Ratio:hi|Lower_Wick:lo|Micro_AutoCorr:hi|Micro_Entropy:lo|Micro_MomoTransfer:hi|Micro_RangeAccel:lo|Micro_RangeVelocity:lo|Micro_Rejection:lo|Micro_WickImbalance:hi|RangeOsc_State:==2|Session_Low_Dist_ATR:lo|Slope_EMA_ST:hi|TChan_A15:hi,69|82|85|86|100|101|116|163,19.50053855185036,38.159123,394,0.4362,-0.078618,1,0.000273,21.20075584842148,20.34657927196911
50173,2026.03.11 18:03,LONG,6,6,6,0,18,11,11,0.6111,0.6111,9.442,9.442,165.0,0,AT_Regime_ST:==1|D2D_ATR_MA:hi|Micro_Amihud:hi|Micro_RangeVelocity:lo|Micro_VPIN:lo|Micro_VolOfVol:hi|OR_Low_Side:==-1|ST_Flip_Event:==-1|Slope_Accel_ST:lo|Sqz_State:==-1|Volume:hi,61|80|110|114|115|162,20.524221304193404,50.800524,334,0.513064,0.118109,1,-1.1e-05,16.435780104648117,15.954503499974125
50281,2026.03.11 19:51,LONG,6,6,6,0,18,16,16,0.8889,0.8889,15.43,15.43,61.2,0,AT_Regime_LT:==1|Bars_Since_Flip:hi|Lower_Wick:lo|Micro_AutoCorr:hi|Micro_CSSpread:hi|Micro_Rejection:lo|Micro_WickImbalance:hi|OR_Low_Side:==-1|PrevDay_Low_Dist_ATR:lo|RangeOsc_State:==-2|Session_Low_Dist_ATR:lo|Slope_Accel_LT:hi|Slope_EMA_ST:hi|Sqz_State:==1|TChan_A15:hi|Upper_Wick:hi,50|53|82|116|152|163,22.610360398229385,21.932873,261,0.391864,0.273562,1,6.9e-05,16.435780104648117,15.954503499974125
50344,2026.03.11 20:54,SHORT,3,3,3,0,9,9,9,1.0,1.0,9.0,9.0,47.7,0,AT_Slope_ST:hi|D2D_ATR_MA:hi|D2D_Dynamic_Sensitivity:lo|Lower_Wick:lo|OR_High_Dist_ATR:hi|Session_High_Dist_ATR:hi|Sqz_State:==-1|Sqz_Val:hi|Volume:hi,206|217|221,20.762717092242625,31.425552,316,0.555976,-0.350034,-1,0.000124,8.803955007256892,8.681536388140161
51574,2026.03.12 18:39,LONG,6,6,6,0,18,13,13,0.7222,0.7222,11.339,11.339,252.0,0,ADX_Rising:==1|AT_Regime_LT:==1|AT_Regime_ST:==1|KAMA_Dist:hi|Lower_Wick:lo|Micro_Amihud:hi|Micro_VolOfVol:hi|Micro_WickImbalance:hi|OBV_Macd:lo|OR_Low_Side:==-1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Volume_Ratio_10:hi,70|80|115|116|132|135,17.23686301644845,111.573529,444,0.402178,1.290629,1,-7e-06,16.435780104648117,15.954503499974125
51592,2026.03.12 18:57,LONG,6,6,6,0,18,11,11,0.6111,0.6111,9.442,9.442,90.6,0,AT_Regime_ST:==1|D2D_ATR_MA:hi|Micro_FractalDim:hi|Micro_VPIN:lo|OBV_Velocity:hi|OR_High_Side:==-1|OR_Low_Side:==-1|ST_Flip_Event:==-1|Slope_Accel_LT:hi|Slope_Accel_ST:lo|Volume:hi,61|114|134|148|151|162,21.620144607089923,30.202278,335,0.307264,0.0,1,-8e-06,16.435780104648117,15.954503499974125
51627,2026.03.12 19:32,LONG,6,6,6,0,18,11,11,0.6111,0.6111,8.875,8.875,117.6,0,AT_Slope_ST:lo|Micro_AutoCorr:hi|Micro_FailedBreak:hi|Micro_LogReturn:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|RangeOsc_State:==2|Session_Low_Dist_ATR:lo|TChan_A15:hi|VWAP_Side:==-1|Volume:hi,22|23|26|31|44|82,18.959364756884465,37.624056,379,0.407337,1.807354,1,-0.000141,16.435780104648117,15.954503499974125
51628,2026.03.12 19:33,LONG,9,5,5,0,27,17,17,0.6296,0.6296,13.021,13.021,230.0,0,AT_Regime_LT:==1|AT_Regime_ST:==1|AT_Slope_ST:lo|D2D_DirStep:==1|KAMA_Dist:hi|Micro_AutoCorr:hi|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_LogReturn:hi|Micro_RangeAccel:lo|PrevDay_Low_Side:==-1|Round_1000_Dist_ATR:lo|Session_Low_Dist_ATR:lo|TChan_A15:hi|VWAP_Side:==-1|Volume:hi,21|22|26|28|29|32|44|70|82,18.546641792667515,43.334961,344,0.523735,0.715358,1,-0.000135,23.473053431498993,22.401786415067697
51631,2026.03.12 19:36,LONG,10,8,8,0,30,14,14,0.4667,0.4667,11.103,11.103,255.2,0,AT_Regime_ST:==1|AT_Slope_ST:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_OrderFlowDelta:lo|Micro_RangeAccel:hi|Micro_Rejection:lo|PrevDay_High_Side:==-1|PrevDay_Low_Side:==-1|RangeOsc_State:==2|Round_1000_Dist_ATR:lo|Round_100_Dist_ATR:lo|Slope_EMA_ST:lo|VWAP_Side:==-1,28|29|31|111|166|167|168|169|170|175,17.521037333985227,29.106874,360,0.517696,-0.36074,1,-0.00011,25.67729340170544,24.370762681353153
52519,2026.03.13 11:39,LONG,6,6,6,0,18,14,14,0.7778,0.7778,12.481,12.481,56.4,0,AT_Regime_ST:==1|AT_Score_LT:lo|Bars_Since_Flip:hi|EMA_Oscillator:hi|KAMA_Dist:hi|Micro_CSSpread:hi|Micro_OrderFlowDelta:lo|Micro_Rejection:lo|Micro_WickImbalance:hi|OBV_Macd:lo|PrevDay_Low_Side:==-1|Slope_Accel_LT:hi|Upper_Wick:hi|VWAP_Sigma:hi,12|50|67|70|111|127,27.62080866966205,20.709782,230,0.423886,0.193145,1,-4.2e-05,16.435780104648117,15.954503499974125
52541,2026.03.13 12:01,LONG,4,4,4,0,12,9,9,0.75,0.75,8.123,8.123,78.8,0,ADX_Rising:==1|AT_Score_LT:lo|PrevDay_Close_Side:==-1|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|Slope_Accel_LT:hi|VWAP_Side:==-1|VWAP_Sigma:hi|WeeklyOpen_Side:==-1,12|135|136|139,48.427214946047656,37.848535,262,0.453352,0.0,1,0.000174,11.345701020588308,11.143020262773083
52881,2026.03.13 17:41,LONG,3,3,3,0,9,7,7,0.7778,0.7778,6.614,6.614,122.7,0,DailyOpen_Dist_ATR:lo|KAMA_Dist:lo|Micro_RangeVelocity:lo|OR_High_Side:==-1|ST_Flip_Event:==-1|Sqz_State:==-1|VWAP_Dist_ATR:lo,78|79|110,16.54360152200291,39.050495,400,0.527274,-0.460942,1,-2e-06,8.665108670454496,8.56108508618842
52961,2026.03.13 19:01,LONG,5,5,5,0,15,12,12,0.8,0.8,11.368,11.368,103.0,0,AT_Regime_LT:==1|AT_Regime_ST:==1|Micro_MicroGap:lo|Micro_MomoTransfer:hi|Micro_RangeAccel:lo|OBV_Macd:lo|OR_Low_Side:==-1|PrevDay_Close_Side:==-1|PrevDay_High_Dist_ATR:lo|VA_Position:hi|VWAP_Side:==-1|WeeklyOpen_Side:==-1,99|100|131|136|139,15.731621353338612,39.253362,339,0.477249,0.382133,1,-5.7e-05,13.933964781772266,13.604790342516026
53868,2026.03.16 11:23,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.485,8.485,66.8,0,ATR_1M:hi|Micro_BarEntropy:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_Lambda:hi|Micro_RangeVelocity:lo|MultiDay_Slope:hi|RangeOsc_State:==2|Session_High_Dist_ATR:lo,192|240|252|255,21.671440499951565,32.905508,217,0.535512,0.774946,-1,-5.5e-05,11.61144858072867,11.371771386700862
54235,2026.03.16 17:30,SHORT,4,4,4,0,12,11,11,0.9167,0.9167,10.691,10.691,91.6,0,ATR_1M:hi|AT_Score_LT:hi|D2D_Signal:==-1|Micro_BarOverlap:lo|Micro_MicroGap:hi|Micro_ThrustEff:lo|MultiDay_Slope:hi|OR_High_Side:==1|RangeOsc_State:==2|Volume:hi|Volume_Ratio_10:hi,192|198|243|260,15.51519172970078,43.248486,407,0.365917,-0.855521,-1,4.3e-05,11.61144858072867,11.371771386700862
54243,2026.03.16 17:38,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.123,8.123,99.2,0,AT_Score_LT:hi|AT_Slope_ST:lo|Bar_Range:hi|D2D_ATR:hi|Lower_Wick:lo|Micro_Entropy:lo|Micro_WickImbalance:lo|RangeOsc_State:==-1|Volume_Avg_10:hi,197|209|214|244,26.66666540123226,46.326295,326,0.400275,-1.036129,-1,-0.000235,11.61144858072867,11.371771386700862
54276,2026.03.16 18:11,LONG,5,5,5,0,15,10,10,0.6667,0.6667,8.813,8.813,87.0,0,ADX_Rising:==0|AT_Slope_ST:lo|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Lower_Wick:hi|Micro_RollProxy:hi|Micro_VPIN:lo|Micro_WickImbalance:hi|OBVf_Signal:==1|RangeOsc_State:==-1,33|34|71|72|73,20.582672275816325,34.053779,256,0.453886,-0.234923,1,-9.4e-05,13.933964781772266,13.604790342516026
54315,2026.03.16 18:50,SHORT,3,3,3,0,9,7,7,0.7778,0.7778,6.614,6.614,59.1,0,Micro_BarEntropy:lo|Micro_HLAsymmetry:lo|Micro_Hurst:hi|RangeOsc_State:==-2|Session_High_Dist_ATR:lo|VWAP_Sigma:hi|Volume_Ratio_10:hi,240|253|295,17.864288159928442,37.856505,200,0.562201,-0.911336,-1,-3.9e-05,8.803955007256892,8.681536388140161
54530,2026.03.16 22:25,SHORT,3,3,3,0,9,6,6,0.6667,0.6667,5.349,5.349,40.2,0,Bar_Range:hi|Micro_BarEntropy:lo|Micro_HLAsymmetry:lo|Micro_Hurst:hi|PrevDay_Low_Dist_ATR:hi|Session_High_Dist_ATR:lo,210|240|253,15.132299729258524,27.412723,188,0.537952,-1.094382,-1,-6.3e-05,8.803955007256892,8.681536388140161
55575,2026.03.17 17:05,SHORT,4,4,4,0,12,8,8,0.6667,0.6667,7.237,7.237,74.4,0,AT_Score_LT:hi|AT_Slope_ST:lo|Bar_Range:hi|D2D_ATR:hi|Micro_GarmanKlass:hi|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|WeeklyOpen_Dist_ATR:hi,209|212|215|250,26.997618620203976,35.987863,334,0.45862,0.208404,-1,-0.000149,11.61144858072867,11.371771386700862
55583,2026.03.17 17:13,SHORT,5,5,5,0,15,11,11,0.7333,0.7333,10.009,10.009,295.5,0,ATR_1M:hi|AT_Score_LT:hi|AT_Slope_ST:lo|Bar_Range:hi|D2D_ATR:hi|Micro_Hurst:hi|MultiDay_Slope:hi|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|RangeOsc_State:==2|WeeklyOpen_Dist_ATR:hi,192|209|210|212|215,28.937605775560662,34.512721,265,0.502866,-0.101412,-1,-0.000141,14.358215859511613,13.967131712972364
55588,2026.03.17 17:18,SHORT,5,4,4,0,15,11,11,0.7333,0.7333,10.009,10.009,108.8,0,AT_Score_LT:hi|AT_Slope_ST:lo|Bar_Range:hi|D2D_ATR:hi|Lower_Wick:lo|Micro_HLAsymmetry:lo|Micro_LogReturn:hi|Micro_RangeVelocity:lo|MultiDay_Slope:hi|RangeOsc_State:==-1|Volume_Avg_10:hi,197|209|211|214|254,37.99213390702041,50.357142,333,0.451068,0.0,-1,-0.00023,14.358215859511613,13.967131712972364
56901,2026.03.18 16:26,LONG,22,22,21,1,66,25,25,0.3788,0.3788,17.802,17.802,237.3,0,AT_Lookback_ST:hi|AT_Regime_LT:==1|AT_Regime_ST:==1|AT_Slope_LT:lo|AT_Slope_ST:lo|Bars_Since_Flip:hi|Micro_Amihud:hi|Micro_BarOverlap:lo|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_RangeAccel:lo|Micro_RangeVelocity:lo|Micro_RollProxy:hi|Micro_WickImbalance:lo|Momentum_Value:hi|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==-1|PrevDay_Low_Dist_ATR:lo|RangeOsc_State:==-1|RangeOsc_Val:lo|Slope_EMA_ST:lo|VWAP_Side:==-1|VWAP_Sigma:hi,2|13|14|15|16|17|25|26|28|32|33|38|41|42|43|53|80|118|165|168|169|173,20.48204799578262,23.78289,170,0.520577,0.546611,1,-9.2e-05,47.88669881748988,42.80514220523547
56906,2026.03.18 16:31,LONG,32,32,21,1,96,39,39,0.4062,0.4062,26.286,26.286,882.0,0,AT_Lookback_ST:hi|AT_Regime_LT:==1|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|AT_Slope_ST:lo|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_ATR_MA:hi|D2D_Dynamic_Sensitivity:lo|D2D_Signal:==0|Lower_Wick:hi|Micro_Amihud:hi|Micro_FailedBreak:hi|Micro_MicroGap:lo|Micro_OrderFlowDelta:hi|Micro_RangeAccel:lo|Micro_RangeVelocity:hi|Micro_VPIN:lo|Micro_VolOfVol:hi|Micro_WickImbalance:lo|Momentum_Value:hi|MultiDay_Position:lo|OBV_Macd:lo|OBVf_Signal:==1|OR_High_Side:==-1|OR_Low_Side:==-1|OR_Position:lo|PrevDay_Low_Dist_ATR:lo|RangeOsc_State:==-1|Session_Low_Dist_ATR:lo|Slope_EMA_ST:lo|Sqz_State:==1|Upper_Wick:hi|VWAP_Side:==-1|VWAP_Sigma_ATR:lo|Volume:hi|Volume_Ratio_10:hi,4|8|15|16|18|19|20|26|30|32|34|35|36|37|38|39|40|44|52|53|58|60|63|80|99|115|132|164|165|172|176|177,19.70902634169597,105.635115,502,0.464477,0.76679,1,-7.4e-05,62.05476462084386,53.20075695803382
56915,2026.03.18 16:40,LONG,6,6,6,0,18,14,14,0.7778,0.7778,12.849,12.849,81.0,0,AT_Score_LT:lo|Micro_CSSpread:lo|Micro_FractalDim:hi|Micro_LogReturn:hi|Micro_RangeAccel:hi|Micro_TickIntensity:hi|Micro_VolOfVol:hi|Momentum_Value:hi|OBV_Macd:lo|OBV_Velocity:hi|OR_Low_Side:==-1|ST_Flip_Event:==1|Slope_Accel_LT:hi|VWAP_Sigma:hi,11|12|95|117|134|150,19.904004416999665,27.525919,390,0.425486,0.399623,1,9.2e-05,16.435780104648117,15.954503499974125
