direction,cond_a,cond_b,bars,profitable_bars,loss_events,mean_depth,mean_bar_pnl,sum_pnl,bars_same_signal,bars_cross_signal_only
SHORT,Bar_Range:hi,Lower_Wick:hi,4,4,0,5.0,59.92,239.7,0,4
SHORT,Body_Size:hi,EMA_Oscillator:lo,4,4,0,7.75,179.5,718.0,0,4
SHORT,Lower_Wick:hi,PrevDay_Low_Dist_ATR:hi,4,4,0,5.0,59.92,239.7,0,4
SHORT,Micro_Hurst:hi,VWAP_Sigma:lo,4,4,0,7.25,562.38,2249.5,0,4
SHORT,Micro_LogReturn:lo,PrevDay_Low_Dist_ATR:hi,4,4,0,5.0,59.92,239.7,0,4
SHORT,Micro_LogReturn:lo,Volume_Avg_10:hi,4,4,0,5.75,79.28,317.1,0,4
SHORT,ADX_Value:lo,OR_High_Side:==1,4,4,0,4.25,63.35,253.4,0,4
SHORT,ATR_1M:hi,Slope_EMA_ST:lo,4,4,0,5.25,103.25,413.0,0,4
SHORT,Micro_CSSpread:hi,Micro_VolAccel:lo,4,4,0,6.5,179.97,719.9,0,4
SHORT,Micro_HLAsymmetry:hi,Micro_ThrustEff:hi,4,4,0,4.5,75.72,302.9,0,4
SHORT,OR_High_Side:==1,Slope_EMA_ST:lo,4,4,0,4.75,82.1,328.4,0,4
SHORT,RangeOsc_State:==2,Volume_Avg_10:hi,4,4,0,6.75,149.95,599.8,0,4
SHORT,Slope_EMA_ST:lo,Volume_Avg_10:hi,4,4,0,6.75,139.28,557.1,0,4
SHORT,DailyOpen_Dist_ATR:lo,Micro_IBSP:lo,4,4,0,5.75,369.48,1477.9,0,4
SHORT,DailyOpen_Dist_ATR:lo,Slope_Accel_LT:lo,4,4,0,5.0,146.2,584.8,0,4
SHORT,Micro_IBSP:lo,PrevDay_Low_Side:==1,4,4,0,5.75,369.48,1477.9,0,4
SHORT,PrevDay_High_Dist_ATR:lo,Slope_Accel_LT:lo,4,4,0,4.75,141.8,567.2,0,4
SHORT,Slope_Accel_LT:lo,VAH_Side:==0,4,4,0,5.25,188.5,754.0,0,4
SHORT,D2D_Dn_Count:hi,Lower_Wick:lo,4,4,0,8.25,3865.7,15462.8,0,4
SHORT,D2D_Dn_Count:hi,Volume:hi,4,4,0,8.75,3915.45,15661.8,0,4
SHORT,Efficiency_Ratio:hi,Micro_RangeVelocity:lo,4,4,0,8.5,3831.03,15324.1,0,4
SHORT,Micro_VolAccel:lo,Volume:hi,4,4,0,8.75,3915.45,15661.8,0,4
SHORT,Slope_Accel_ST:lo,Volume:hi,4,4,0,8.75,3915.45,15661.8,0,4
SHORT,VWAP_Sigma_ATR:lo,Volume:hi,4,4,0,8.75,3915.45,15661.8,0,4
SHORT,VWAP_Sigma_ATR:lo,Volume_Avg_10:hi,4,4,0,8.0,3950.9,15803.6,0,4
SHORT,Micro_Hurst:hi,Micro_WickImbalance:lo,4,4,0,8.75,165.43,661.7,0,4
SHORT,Bar_Range:hi,D2D_ATR_MA:hi,4,4,0,5.5,77.55,310.2,0,4
SHORT,Micro_BarEntropy:hi,PrevDay_High_Dist_ATR:lo,4,4,0,4.75,134.7,538.8,0,4
SHORT,Micro_BarEntropy:hi,VAH_Side:==-1,4,4,0,4.25,114.88,459.5,0,4
SHORT,Micro_BarEntropy:hi,VWAP_Z:lo,4,4,0,4.75,134.7,538.8,0,4
SHORT,Micro_Entropy:lo,Round_100_Dist_ATR:lo,4,4,0,4.75,134.7,538.8,0,4
SHORT,PoC_Side:==0,VAH_Side:==-1,4,4,0,4.25,114.88,459.5,0,4
SHORT,PrevDay_High_Dist_ATR:lo,Round_100_Dist_ATR:lo,4,4,0,4.75,134.7,538.8,0,4
SHORT,Round_100_Dist_ATR:lo,VAH_Side:==-1,4,4,0,4.25,114.88,459.5,0,4
SHORT,Round_100_Dist_ATR:lo,VWAP_Z:lo,4,4,0,4.75,134.7,538.8,0,4
SHORT,Lower_Wick:lo,TChan_A15:hi,4,4,0,5.5,478.88,1915.5,0,4
SHORT,Micro_MomoTransfer:hi,WeeklyOpen_Side:==-1,4,4,0,5.5,620.02,2480.1,0,4
SHORT,OBVf_DirStepCount:hi,VAH_Side:==-1,4,4,0,5.25,403.77,1615.1,0,4
SHORT,AT_Slope_ST:lo,OBVf_Signal:==1,4,4,0,6.0,93.62,374.5,0,4
SHORT,D2D_ATR_MA:hi,Micro_MomoTransfer:hi,4,4,0,8.75,137.28,549.1,0,4
SHORT,D2D_ATR_MA:hi,Micro_RangeAccel:lo,4,4,0,8.75,137.28,549.1,0,4
SHORT,D2D_ATR_MA:hi,Micro_IBSP:hi,4,4,0,5.5,103.42,413.7,0,4
SHORT,KAMA_Dist:hi,Micro_OrderFlowDelta:hi,4,4,0,5.25,70.73,282.9,0,4
SHORT,Micro_CSSpread:lo,Micro_IBSP:hi,4,4,0,4.75,118.7,474.8,0,4
SHORT,Micro_IBSP:hi,Session_High_Dist_ATR:hi,4,4,0,5.5,103.42,413.7,0,4
SHORT,Momentum_Value:hi,OBVf_Signal:==1,4,4,0,6.5,115.65,462.6,0,4
SHORT,OBVf_Signal:==1,TChan_A15:hi,4,4,0,6.0,94.5,378.0,0,4
SHORT,Bar_Range:hi,Micro_MomoTransfer:hi,4,4,0,6.0,538.62,2154.5,0,4
SHORT,DailyOpen_Dist_ATR:lo,Micro_RangeAccel:lo,4,4,0,8.25,560.5,2242.0,0,4
SHORT,Lower_Wick:lo,Micro_PriceAccel:lo,4,4,0,7.75,531.3,2125.2,0,4
SHORT,Micro_MicroGap:hi,Micro_MomoTransfer:hi,4,4,0,5.0,521.75,2087.0,1,3
SHORT,Micro_RangeVelocity:lo,VAH_Side:==-1,4,4,0,4.5,455.12,1820.5,0,4
SHORT,Micro_AutoCorr:lo,OBVf_DirStepCount:hi,4,4,0,4.75,99.7,398.8,0,4
SHORT,D2D_ATR_MA:hi,Micro_VolAccel:hi,4,4,0,5.25,98.15,392.6,0,4
SHORT,Micro_VolAccel:hi,Sqz_Val:hi,4,4,0,5.25,98.15,392.6,0,4
SHORT,Slope_EMA_ST:lo,Sqz_Val:hi,4,4,0,6.0,124.8,499.2,0,4
SHORT,Sqz_Val:hi,WeeklyOpen_Dist_ATR:hi,4,4,0,4.75,126.38,505.5,0,4
SHORT,Slope_Accel_ST:lo,VAL_Side:==-1,4,4,0,4.25,86.57,346.3,4,0
SHORT,VAL_Side:==-1,Volume_Avg_10:hi,4,4,0,4.25,86.57,346.3,4,0
SHORT,Bars_Since_Flip:hi,Micro_HLAsymmetry:hi,4,4,0,5.75,297.65,1190.6,0,4
SHORT,D2D_ATR_MA:hi,Micro_HLAsymmetry:hi,4,4,0,6.25,310.1,1240.4,0,4
SHORT,Micro_HLAsymmetry:hi,Session_High_Dist_ATR:hi,4,4,0,6.25,310.1,1240.4,0,4
SHORT,OBV_Velocity:hi,Sqz_Val:hi,4,4,0,5.0,126.9,507.6,0,4
SHORT,EMA_Oscillator:lo,Micro_WickImbalance:hi,4,4,0,5.25,233.8,935.2,0,4
SHORT,Micro_IBSP:lo,RangeOsc_State:==-1,5,4,1,5.8,64.64,323.2,0,5
SHORT,Micro_WickImbalance:hi,RangeOsc_State:==-1,5,4,1,5.8,64.64,323.2,0,5
SHORT,Micro_BarEntropy:lo,Micro_CSSpread:hi,4,4,0,4.5,103.2,412.8,0,4
SHORT,OR_High_Side:==1,Round_500_Dist_ATR:lo,4,4,0,4.25,136.28,545.1,0,4
SHORT,AT_Slope_ST:hi,OBVf_Signal:==1,5,4,1,5.0,34.02,170.1,0,5
SHORT,KAMA_Dist:hi,Slope_EMA_ST:hi,4,4,0,4.25,126.1,504.4,0,4
SHORT,Micro_BarEntropy:lo,OBVf_Signal:==1,5,4,1,5.6,27.22,136.1,0,5
SHORT,Micro_IBSP:hi,Slope_EMA_ST:hi,4,4,0,4.25,126.1,504.4,0,4
SHORT,OBVf_Signal:==1,OR_High_Side:==1,4,4,0,4.5,116.47,465.9,0,4
SHORT,PrevDay_Close_Side:==-1,Slope_EMA_ST:hi,4,4,0,5.5,137.47,549.9,0,4
SHORT,Micro_BarOverlap:lo,Micro_HLAsymmetry:lo,4,4,0,4.5,129.32,517.3,0,4
SHORT,Micro_HLAsymmetry:lo,Slope_EMA_ST:hi,4,4,0,4.75,138.53,554.1,0,4
SHORT,Micro_Hurst:hi,Slope_EMA_ST:hi,4,4,0,4.25,123.47,493.9,0,4
SHORT,Micro_ThrustEff:lo,RangeOsc_State:==2,4,4,0,4.75,136.03,544.1,0,4
SHORT,RangeOsc_State:==2,Slope_EMA_ST:hi,4,4,0,5.75,127.12,508.5,0,4
SHORT,PrevDay_Close_Side:==-1,Sqz_Val:hi,4,4,0,5.25,81.78,327.1,0,4
SHORT,Bar_Range:hi,Round_500_Dist_ATR:lo,4,4,0,5.25,181.1,724.4,0,4
SHORT,Bar_Range:hi,VWAP_Dist_ATR:lo,4,4,0,8.0,4008.52,16034.1,0,4
SHORT,D2D_Dn_Count:hi,RangeOsc_State:==2,4,4,0,6.25,256.07,1024.3,0,4
SHORT,Lower_Wick:lo,PrevDay_Close_Side:==-1,4,4,0,5.25,178.3,713.2,0,4
SHORT,Lower_Wick:lo,Round_500_Dist_ATR:lo,4,4,0,5.25,178.3,713.2,0,4
SHORT,Micro_VolAccel:lo,PrevDay_Close_Side:==-1,4,4,0,5.25,224.8,899.2,0,4
SHORT,Micro_VolAccel:lo,Round_500_Dist_ATR:lo,4,4,0,5.25,224.8,899.2,0,4
SHORT,RangeOsc_State:==2,Slope_Accel_ST:lo,4,4,0,6.25,256.07,1024.3,0,4
SHORT,Micro_MomoTransfer:hi,Upper_Wick:hi,4,4,0,5.25,300.4,1201.6,0,4
SHORT,Micro_RangeAccel:lo,RangeOsc_Val:lo,4,4,0,8.25,249.0,996.0,0,4
SHORT,Micro_BarOverlap:lo,Micro_RangeVelocity:lo,4,4,0,4.0,97.9,391.6,0,4
SHORT,AT_Regime_ST:==0,AT_Slope_LT:hi,4,4,0,7.5,3737.5,14950.0,0,4
SHORT,Lower_Wick:lo,Slope_EMA_ST:hi,5,4,1,4.4,275.14,1375.7,0,5
SHORT,OBVf_Signal:==1,Slope_Accel_ST:hi,4,4,0,4.5,115.62,462.5,0,4
SHORT,OBVf_Signal:==1,VA_Position:hi,4,4,0,4.5,115.62,462.5,0,4
SHORT,AT_Slope_LT:hi,Bar_Range:hi,4,4,0,7.5,3770.72,15082.9,0,4
SHORT,D2D_Dynamic_Sensitivity:lo,Micro_ThrustEff:lo,4,4,0,6.75,3796.07,15184.3,0,4
SHORT,Micro_IBSP:lo,VWAP_Dist_ATR:lo,4,4,0,8.75,3890.32,15561.3,0,4
SHORT,Micro_MicroGap:hi,Volume:hi,5,4,1,6.2,2931.4,14657.0,0,5
SHORT,Micro_MicroGap:hi,Volume_Avg_10:hi,4,4,0,6.75,3781.25,15125.0,0,4
SHORT,Efficiency_Ratio:hi,VAL_Side:==0,4,4,0,7.75,203.65,814.6,0,4
SHORT,Micro_PriceAccel:lo,OBV_Velocity:lo,4,4,0,5.0,164.88,659.5,0,4
SHORT,Micro_RangeAccel:lo,OBV_Velocity:lo,4,4,0,5.0,164.88,659.5,0,4
SHORT,Micro_Hurst:hi,VAH_Side:==-1,5,4,1,3.6,49.32,246.6,0,5
SHORT,Micro_IBSP:lo,PrevDay_High_Side:==1,5,4,1,5.2,37.34,186.7,0,5
SHORT,AT_Score_LT:hi,MultiDay_Slope:hi,4,4,0,6.0,197.47,789.9,0,4
SHORT,AT_Slope_ST:lo,PrevDay_Close_Dist_ATR:lo,4,4,0,6.75,586.1,2344.4,0,4
SHORT,AT_Slope_ST:lo,VWAP_Side:==1,4,4,0,6.75,586.1,2344.4,0,4
SHORT,D2D_ATR:hi,EMA_Oscillator:lo,5,4,1,6.4,59.24,296.2,0,5
SHORT,D2D_ATR:hi,Micro_BarOverlap:hi,5,4,1,7.2,0.56,2.8,0,5
SHORT,D2D_Dynamic_Sensitivity:lo,MultiDay_Slope:hi,4,4,0,5.5,238.4,953.6,0,4
SHORT,EMA_Oscillator:lo,Volume_Ratio_10:hi,5,4,1,7.2,-30.54,-152.7,0,5
SHORT,Lower_Wick:lo,Volume_Ratio_10:hi,5,4,1,7.2,-30.54,-152.7,0,5
SHORT,Micro_BarOverlap:hi,Micro_LogReturn:hi,4,4,0,5.0,229.15,916.6,0,4
SHORT,Micro_BarOverlap:hi,MultiDay_Slope:hi,4,4,0,5.0,229.15,916.6,0,4
SHORT,Micro_BarOverlap:hi,PrevDay_Close_Dist_ATR:lo,4,4,0,7.0,239.22,956.9,0,4
SHORT,Micro_BarOverlap:hi,RangeOsc_State:==-1,5,4,1,7.2,0.56,2.8,0,5
SHORT,Micro_BarOverlap:hi,VWAP_Side:==1,4,4,0,7.0,239.22,956.9,0,4
SHORT,Micro_VPIN:lo,PrevDay_High_Side:==1,5,4,1,6.2,522.02,2610.1,0,5
SHORT,MultiDay_Slope:hi,Volume:hi,4,4,0,5.5,226.1,904.4,0,4
SHORT,PrevDay_High_Side:==1,Slope_EMA_LT:hi,5,4,1,6.2,522.02,2610.1,0,5
SHORT,Micro_ThrustEff:lo,PrevDay_High_Side:==1,4,4,0,4.25,190.8,763.2,0,4
SHORT,Micro_VPIN:lo,OR_High_Side:==-1,4,4,0,5.75,585.98,2343.9,0,4
SHORT,OR_High_Side:==-1,Slope_EMA_LT:hi,4,4,0,5.75,585.98,2343.9,0,4
SHORT,Micro_MomoTransfer:hi,Micro_TickIntensity:lo,4,4,0,5.75,212.07,848.3,0,4
SHORT,Micro_MomoTransfer:hi,OBV_Velocity:lo,4,4,0,5.75,212.07,848.3,0,4
SHORT,Micro_MomoTransfer:hi,PoC_Side:==0,4,4,0,5.75,212.07,848.3,0,4
SHORT,Micro_TickIntensity:lo,Micro_WickImbalance:lo,4,4,0,5.75,212.07,848.3,0,4
SHORT,Micro_WickImbalance:lo,PoC_Side:==0,4,4,0,5.75,212.07,848.3,0,4
SHORT,Bar_Range:hi,DailyOpen_Side:==-1,5,4,1,4.6,-12.04,-60.2,0,5
SHORT,Micro_BarEntropy:lo,Volume:hi,5,4,1,8.2,153.8,769.0,0,5
SHORT,ADX_Value:lo,Micro_Lambda:hi,4,4,0,5.5,324.43,1297.7,0,4
SHORT,RangeOsc_State:==2,VA_Position:hi,4,4,0,5.5,110.15,440.6,0,4
SHORT,TChan_A15:hi,VA_Position:hi,4,4,0,6.0,435.52,1742.1,0,4
SHORT,Efficiency_Ratio:hi,Round_100_Dist_ATR:lo,4,4,0,5.0,159.5,638.0,0,4
SHORT,Micro_OrderFlowDelta:hi,PoC_Side:==0,4,4,0,4.25,122.0,488.0,4,0
SHORT,PoC_Side:==0,Slope_Accel_LT:lo,4,4,0,4.25,122.0,488.0,4,0
SHORT,Micro_FailedBreak:lo,Volume_Avg_10:hi,4,4,0,6.5,115.9,463.6,0,4
SHORT,Micro_FractalDim:lo,Micro_VolAccel:hi,4,4,0,5.75,128.32,513.3,0,4
SHORT,Micro_OrderFlowDelta:lo,Micro_RangeVelocity:lo,4,4,0,5.5,623.7,2494.8,0,4
SHORT,Micro_BarEntropy:lo,Micro_IBSP:lo,4,4,0,5.5,186.05,744.2,0,4
SHORT,MultiDay_Slope:hi,OBVf_Signal:==1,4,4,0,4.5,242.12,968.5,0,4
SHORT,Micro_LogReturn:hi,Volume_Avg_10:hi,4,4,0,4.5,80.72,322.9,0,4
SHORT,OR_High_Dist_ATR:hi,Slope_Accel_ST:hi,4,4,0,5.5,404.78,1619.1,0,4
SHORT,OR_High_Dist_ATR:hi,VA_Position:hi,4,4,0,5.5,404.78,1619.1,0,4
SHORT,Slope_Accel_ST:hi,Sqz_State:==-1,4,4,0,5.5,404.78,1619.1,0,4
SHORT,Sqz_State:==-1,VA_Position:hi,4,4,0,5.5,404.78,1619.1,0,4
SHORT,AT_Slope_ST:hi,Micro_TickIntensity:hi,4,4,0,5.75,400.52,1602.1,0,4
SHORT,AT_Slope_ST:hi,Momentum_Value:hi,4,4,0,6.0,468.92,1875.7,0,4
SHORT,Micro_TickIntensity:hi,OR_High_Dist_ATR:hi,4,4,0,5.75,400.52,1602.1,0,4
SHORT,Micro_TickIntensity:hi,Sqz_State:==-1,4,4,0,5.75,400.52,1602.1,0,4
SHORT,Momentum_Value:hi,Slope_Accel_ST:hi,4,4,0,6.5,457.27,1829.1,0,4
SHORT,Momentum_Value:hi,Slope_EMA_ST:hi,4,4,0,6.5,457.27,1829.1,0,4
SHORT,Momentum_Value:hi,VA_Position:hi,4,4,0,6.5,457.27,1829.1,0,4
SHORT,Micro_IBSP:lo,OBVf_Signal:==1,4,4,0,4.75,157.5,630.0,0,4
SHORT,Micro_OrderFlowDelta:lo,Session_High_Dist_ATR:lo,4,4,0,7.75,792.6,3170.4,0,4
SHORT,Micro_PriceAccel:hi,Micro_WickImbalance:hi,4,4,0,5.25,383.7,1534.8,0,4
SHORT,PrevDay_High_Dist_ATR:lo,Session_High_Dist_ATR:lo,4,4,0,8.75,433.2,1732.8,0,4
SHORT,D2D_ATR:hi,Lower_Wick:hi,4,4,0,5.25,273.75,1095.0,0,4
SHORT,D2D_ATR:hi,Micro_LogReturn:lo,4,4,0,5.25,273.75,1095.0,0,4
SHORT,Micro_BarOverlap:lo,PrevDay_Low_Dist_ATR:hi,4,4,0,4.75,285.65,1142.6,0,4
SHORT,OR_High_Side:==1,PrevDay_Low_Dist_ATR:hi,4,4,0,4.75,288.35,1153.4,0,4
SHORT,EMA_Oscillator:lo,Micro_BarEntropy:lo,4,4,0,8.5,397.0,1588.0,0,4
SHORT,Micro_BarEntropy:lo,PrevDay_High_Side:==1,5,4,1,5.2,6.0,30.0,0,5
SHORT,Micro_Hurst:hi,MultiDay_Position:hi,4,4,0,5.5,179.65,718.6,0,4
SHORT,MultiDay_Position:hi,PrevDay_Close_Dist_ATR:lo,4,4,0,6.0,241.62,966.5,0,4
SHORT,MultiDay_Position:hi,VWAP_Side:==1,4,4,0,6.0,241.62,966.5,0,4
SHORT,MultiDay_Position:hi,Volume:hi,4,4,0,6.0,241.62,966.5,0,4
SHORT,Lower_Wick:lo,OR_High_Dist_ATR:hi,4,4,0,4.75,76.95,307.8,0,4
SHORT,Lower_Wick:lo,Sqz_State:==-1,4,4,0,4.75,76.95,307.8,0,4
SHORT,ATR_1M:hi,D2D_Signal:==-1,4,4,0,5.25,170.93,683.7,0,4
SHORT,AT_Score_LT:hi,Micro_BarOverlap:lo,4,4,0,3.75,93.75,375.0,0,4
SHORT,RangeOsc_State:==2,Volume_Ratio_10:hi,4,4,0,4.5,157.22,628.9,0,4
SHORT,Micro_BarEntropy:lo,Volume_Ratio_10:hi,4,4,0,4.5,256.85,1027.4,0,4
SHORT,Micro_HLAsymmetry:lo,RangeOsc_State:==-2,4,4,0,3.25,207.57,830.3,0,4
SHORT,Micro_HLAsymmetry:lo,VWAP_Sigma:hi,4,4,0,3.25,207.57,830.3,0,4
SHORT,AT_Slope_ST:lo,RangeOsc_State:==2,4,4,0,4.5,122.47,489.9,0,4
SHORT,Micro_FailedBreak:lo,Micro_Hurst:hi,4,4,0,5.0,129.9,519.6,0,4
SHORT,Lower_Wick:lo,MultiDay_Slope:lo,4,4,0,5.0,210.0,840.0,0,4
SHORT,Lower_Wick:lo,OBV_Macd:lo,4,4,0,5.0,210.0,840.0,0,4
SHORT,Micro_CSSpread:hi,Volume:hi,4,4,0,4.75,255.78,1023.1,0,4
SHORT,Micro_RangeVelocity:lo,MultiDay_Slope:lo,4,4,0,4.5,177.7,710.8,0,4
SHORT,Micro_RangeVelocity:lo,OBV_Macd:lo,4,4,0,4.5,177.7,710.8,0,4
SHORT,MultiDay_Slope:lo,Volume:hi,4,4,0,5.0,210.0,840.0,0,4
SHORT,OBV_Macd:lo,Volume:hi,4,4,0,5.0,210.0,840.0,0,4
SHORT,EMA_Oscillator:lo,OBVf_DirStepCount:hi,4,4,0,5.5,352.45,1409.8,0,4
SHORT,EMA_Oscillator:lo,PoC_Side:==0,4,4,0,5.0,174.7,698.8,0,4
SHORT,Micro_OrderFlowDelta:lo,OBVf_DirStepCount:hi,4,4,0,5.75,221.1,884.4,0,4
SHORT,Micro_OrderFlowDelta:lo,Volume:hi,4,4,0,8.0,212.55,850.2,0,4
SHORT,Micro_TickIntensity:lo,OBVf_DirStepCount:hi,4,4,0,5.25,213.4,853.6,0,4
SHORT,Micro_TickIntensity:lo,WeeklyOpen_Side:==-1,4,4,0,5.25,213.4,853.6,0,4
SHORT,OBVf_DirStepCount:hi,PoC_Side:==0,4,4,0,5.25,213.4,853.6,0,4
SHORT,OBVf_DirStepCount:hi,PrevDay_High_Dist_ATR:lo,4,4,0,5.75,221.1,884.4,0,4
SHORT,OBVf_DirStepCount:hi,VAH_Side:==0,4,4,0,5.75,221.1,884.4,0,4
SHORT,PoC_Side:==0,WeeklyOpen_Side:==-1,4,4,0,5.25,213.4,853.6,0,4
SHORT,PrevDay_High_Dist_ATR:lo,Volume:hi,4,4,0,8.0,212.55,850.2,0,4
SHORT,VAH_Side:==0,Volume:hi,4,4,0,8.0,212.55,850.2,0,4
SHORT,Micro_Hurst:hi,VWAP_Dist_ATR:lo,4,4,0,6.25,317.85,1271.4,0,4
SHORT,ATR_1M:hi,Micro_BarOverlap:hi,4,4,0,5.0,151.72,606.9,0,4
SHORT,AT_Slope_LT:hi,PrevDay_High_Side:==1,4,4,0,5.75,129.2,516.8,0,4
SHORT,Micro_BarOverlap:hi,Micro_CSSpread:hi,4,4,0,5.0,151.72,606.9,0,4
SHORT,Micro_BarOverlap:hi,RangeOsc_State:==2,4,4,0,5.0,151.72,606.9,0,4
SHORT,Momentum_Value:hi,PrevDay_High_Side:==1,4,4,0,5.25,103.57,414.3,0,4
SHORT,Micro_RollProxy:hi,OBVf_Signal:==1,4,4,0,4.5,141.72,566.9,0,4
SHORT,OBV_Velocity:hi,OBVf_Signal:==1,4,4,0,4.5,141.72,566.9,0,4
SHORT,Micro_BarOverlap:hi,Micro_Hurst:hi,4,4,0,5.75,142.1,568.4,0,4
SHORT,Micro_BarOverlap:hi,Micro_Lambda:hi,4,4,0,5.75,142.1,568.4,0,4
SHORT,Micro_Rejection:hi,Sqz_Val:hi,4,4,0,4.75,67.92,271.7,0,4
SHORT,RangeOsc_State:==2,Slope_Accel_LT:lo,4,4,0,4.75,121.92,487.7,0,4
SHORT,Micro_BarEntropy:lo,Micro_PriceAccel:lo,4,4,0,7.0,134.38,537.5,0,4
SHORT,Micro_PriceAccel:lo,Session_High_Dist_ATR:lo,4,4,0,7.0,134.38,537.5,0,4
SHORT,DailyOpen_Dist_ATR:lo,Micro_TickIntensity:lo,4,4,0,5.75,205.38,821.5,0,4
SHORT,DailyOpen_Dist_ATR:lo,OBV_Velocity:lo,4,4,0,5.75,205.38,821.5,0,4
SHORT,Micro_WickImbalance:lo,VWAP_Z:lo,4,4,0,8.0,232.5,930.0,0,4
SHORT,RangeOsc_State:==-2,Volume_Avg_10:hi,4,4,0,6.0,180.47,721.9,0,4
SHORT,VWAP_Sigma:hi,Volume_Avg_10:hi,4,4,0,6.0,180.47,721.9,0,4
SHORT,Micro_HLAsymmetry:lo,OR_High_Side:==-1,4,4,0,5.0,83.12,332.5,0,4
SHORT,Micro_BarOverlap:hi,Volume_Avg_10:hi,4,4,0,5.75,172.9,691.6,0,4
SHORT,AT_Regime_ST:==0,Micro_Hurst:hi,4,4,0,6.75,97.8,391.2,0,4
SHORT,Micro_Hurst:hi,PrevDay_High_Dist_ATR:lo,4,4,0,9.25,275.05,1100.2,0,4
SHORT,Micro_Lambda:hi,PrevDay_High_Dist_ATR:lo,4,4,0,6.25,237.05,948.2,0,4
SHORT,Bar_Range:hi,KAMA_Dist:hi,4,4,0,4.75,101.75,407.0,0,4
SHORT,Bar_Range:hi,Micro_IBSP:hi,4,4,0,4.75,101.75,407.0,0,4
SHORT,Micro_OrderFlowDelta:hi,RangeOsc_State:==2,4,4,0,4.0,93.1,372.4,0,4
SHORT,Micro_PriceAccel:lo,RangeOsc_State:==2,4,4,0,4.0,93.1,372.4,0,4
SHORT,PrevDay_Close_Dist_ATR:hi,PrevDay_High_Side:==1,4,4,0,5.5,131.28,525.1,0,4
SHORT,AT_Score_LT:hi,MultiDay_Position:hi,4,4,0,5.5,198.52,794.1,0,4
SHORT,Slope_Accel_LT:lo,WeeklyOpen_Dist_ATR:hi,4,4,0,4.25,72.25,289.0,0,4
SHORT,Micro_Rejection:hi,OR_High_Side:==-1,4,4,0,6.25,155.27,621.1,0,4
SHORT,Body_Size:hi,PrevDay_High_Side:==1,4,4,0,4.0,145.2,580.8,0,4
SHORT,Micro_Lambda:hi,Micro_OrderFlowDelta:lo,4,4,0,5.25,596.45,2385.8,0,4
SHORT,AT_Slope_ST:hi,Slope_Accel_LT:lo,4,4,0,4.25,77.05,308.2,0,4
SHORT,Micro_OrderFlowDelta:hi,Volume_Ratio_10:hi,4,4,0,4.25,83.17,332.7,0,4
SHORT,EMA_Oscillator:lo,Micro_ThrustEff:hi,4,4,0,3.0,41.4,165.6,0,4
SHORT,EMA_Oscillator:lo,Slope_EMA_ST:lo,4,4,0,3.0,41.4,165.6,0,4
SHORT,Micro_Hurst:hi,Micro_ThrustEff:hi,4,4,0,3.0,41.4,165.6,0,4
SHORT,Micro_Hurst:hi,Slope_EMA_ST:lo,4,4,0,3.0,41.4,165.6,0,4
SHORT,Lower_Wick:lo,PrevDay_Low_Dist_ATR:hi,4,4,0,8.25,155.2,620.8,0,4
SHORT,ADX_Value:lo,PrevDay_High_Side:==1,4,4,0,3.75,61.4,245.6,0,4
SHORT,Volume_Ratio_10:hi,WeeklyOpen_Dist_ATR:hi,4,4,0,3.5,69.73,278.9,0,4
SHORT,AT_Score_LT:hi,Micro_HLAsymmetry:hi,4,4,0,7.0,128.05,512.2,0,4
SHORT,D2D_ATR:hi,Micro_HLAsymmetry:hi,5,4,1,5.4,22.24,111.2,0,5
SHORT,Micro_HLAsymmetry:hi,RangeOsc_State:==-1,4,4,0,5.5,86.6,346.4,0,4
SHORT,AT_Lookback_ST:hi,Micro_RollProxy:lo,4,4,0,5.0,72.38,289.5,0,4
SHORT,AT_Lookback_ST:hi,Volume:hi,4,4,0,5.0,72.38,289.5,0,4
SHORT,AT_Lookback_ST:hi,Volume_Ratio_10:lo,4,4,0,5.0,72.38,289.5,0,4
SHORT,Micro_RollProxy:lo,Micro_TickIntensity:hi,4,4,0,5.0,72.38,289.5,0,4
SHORT,Micro_RollProxy:lo,Volume_Avg_10:hi,4,4,0,4.75,71.3,285.2,0,4
SHORT,Micro_TickIntensity:hi,Volume:hi,4,4,0,5.0,72.38,289.5,0,4
SHORT,Micro_TickIntensity:hi,Volume_Ratio_10:lo,4,4,0,5.0,72.38,289.5,0,4
SHORT,Volume_Avg_10:hi,Volume_Ratio_10:lo,4,4,0,4.75,71.3,285.2,0,4
SHORT,ADX_Value:lo,D2D_Dynamic_Sensitivity:lo,4,4,0,6.25,193.8,775.2,0,4
SHORT,EMA_Oscillator:lo,Micro_MicroGap:lo,4,4,0,7.5,177.32,709.3,0,4
SHORT,DailyOpen_Dist_ATR:lo,Micro_BarEntropy:hi,4,4,0,4.5,103.3,413.2,0,4
SHORT,DailyOpen_Dist_ATR:lo,Round_100_Dist_ATR:lo,4,4,0,4.5,103.3,413.2,0,4
SHORT,Efficiency_Ratio:hi,PrevDay_Low_Side:==1,4,4,0,9.0,248.12,992.5,0,4
SHORT,DailyOpen_Dist_ATR:lo,Micro_Hurst:hi,5,4,1,7.0,127.04,635.2,0,5
SHORT,D2D_Dynamic_Sensitivity:lo,Micro_OrderFlowDelta:hi,4,4,0,4.25,105.52,422.1,0,4
