direction,lag,condition,win_true,win_rate,lose_true,lose_rate,lift,p,BY_reject
LONG,5,Round_100_Dist_ATR:lo,105,0.4150197628458498,224,0.3218390804597701,1.2895256916996047,0.008712393047195472,False
LONG,5,Round_500_Dist_ATR:hi,3,0.011857707509881422,42,0.0603448275862069,0.19649915302089213,0.0008722324884456599,True
LONG,5,Round_500_Dist_ATR:lo,110,0.43478260869565216,239,0.34339080459770116,1.2661451700927777,0.011913283825621292,False
LONG,5,ST_Flip_Event:==-1,0,0.0,7,0.010057471264367816,0.0,0.19933201744101364,False
LONG,5,ST_Flip_Event:==0,244,0.9644268774703557,671,0.9640804597701149,1.0003593244699964,1.0,False
LONG,5,ST_Flip_Event:==1,9,0.03557312252964427,18,0.02586206896551724,1.3754940711462451,0.5071328779906494,False
LONG,5,Session_High_Dist_ATR:hi,54,0.2134387351778656,107,0.15373563218390804,1.3883491559233128,0.03960176745496362,False
LONG,5,Session_High_Dist_ATR:lo,63,0.2490118577075099,181,0.2600574712643678,0.9575262594719718,0.8011109816756802,False
LONG,5,Session_High_Side:==-1,251,0.9920948616600791,692,0.9942528735632183,0.9978295140396172,0.6601047093814378,False
LONG,5,Session_High_Side:==0,2,0.007905138339920948,4,0.005747126436781609,1.375494071146245,0.6601047093814378,False
LONG,5,Session_Low_Dist_ATR:hi,15,0.05928853754940711,91,0.1307471264367816,0.4534595838943665,0.001555648557418828,True
LONG,5,Session_Low_Dist_ATR:lo,37,0.14624505928853754,124,0.1781609195402299,0.8208593650388881,0.28209893072434417,False
LONG,5,Session_Low_Side:==0,0,0.0,0,0.0,inf,1.0,False
LONG,5,Session_Low_Side:==1,253,1.0,696,1.0,1.0,1.0,False
LONG,5,Slope_Accel_LT:hi,66,0.2608695652173913,111,0.15948275862068967,1.6357226792009398,0.0006509439349479365,True
LONG,5,Slope_Accel_LT:lo,11,0.043478260869565216,24,0.034482758620689655,1.2608695652173914,0.5592371684585606,False
LONG,5,Slope_Accel_ST:hi,126,0.4980237154150198,327,0.4698275862068966,1.060013779598941,0.4627784118505278,False
LONG,5,Slope_Accel_ST:lo,16,0.06324110671936758,84,0.1206896551724138,0.5239977413890456,0.011627553343652113,False
LONG,5,Slope_EMA_LT:hi,38,0.15019762845849802,174,0.25,0.6007905138339921,0.0010675276695724376,True
LONG,5,Slope_EMA_LT:lo,141,0.5573122529644269,216,0.3103448275862069,1.7957839262187087,9.662179420415687e-12,True
LONG,5,Slope_EMA_ST:hi,99,0.391304347826087,287,0.41235632183908044,0.9489471292228451,0.6010498964543671,False
LONG,5,Slope_EMA_ST:lo,94,0.3715415019762846,191,0.2744252873563218,1.3538894522277178,0.004994520898229665,False
LONG,5,Sqz_State:==-1,163,0.6442687747035574,446,0.6408045977011494,1.0054059802548787,0.9391186338938979,False
LONG,5,Sqz_State:==1,90,0.3557312252964427,250,0.35919540229885055,0.9903557312252965,0.9391186338938979,False
LONG,5,Sqz_Val:hi,164,0.6482213438735178,396,0.5689655172413793,1.1392981195352736,0.03044567596199891,False
LONG,5,Sqz_Val:lo,37,0.14624505928853754,107,0.15373563218390804,0.9512762735030106,0.8381326422894924,False
LONG,5,TChan_A15:hi,148,0.5849802371541502,269,0.3864942528735632,1.5135548143467974,6.023001750119837e-08,True
LONG,5,TChan_A15:lo,1,0.003952569169960474,53,0.07614942528735633,0.05190543664702811,8.678316492304435e-07,True
LONG,5,Trend_Concordance:==0,54,0.2134387351778656,170,0.2442528735632184,0.8738432922576145,0.3426024165074406,False
LONG,5,Trend_Concordance:==1,199,0.7865612648221344,526,0.7557471264367817,1.0407730804490598,0.3426024165074406,False
LONG,5,Trend_Conflict:==0,199,0.7865612648221344,526,0.7557471264367817,1.0407730804490598,0.3426024165074406,False
LONG,5,Trend_Conflict:==1,54,0.2134387351778656,170,0.2442528735632184,0.8738432922576145,0.3426024165074406,False
LONG,5,Upper_Wick:hi,123,0.48616600790513836,231,0.33189655172413796,1.4648118679739233,2.0004020268960718e-05,True
LONG,5,Upper_Wick:lo,25,0.09881422924901186,92,0.13218390804597702,0.7475511256229592,0.18137708175937745,False
LONG,5,VAH_Dist_ATR:hi,22,0.08695652173913043,112,0.16091954022988506,0.5403726708074534,0.0031368383499264436,False
LONG,5,VAH_Dist_ATR:lo,42,0.16600790513833993,122,0.1752873563218391,0.9470614916088901,0.7716472474703355,False
LONG,5,VAH_Side:==-1,4,0.015810276679841896,27,0.03879310344827586,0.40755379885814663,0.0975719462958192,False
LONG,5,VAH_Side:==0,0,0.0,3,0.004310344827586207,0.0,0.5690654733557869,False
LONG,5,VAH_Side:==1,249,0.9841897233201581,666,0.9568965517241379,1.0285225937399851,0.04819565363638464,False
LONG,5,VAL_Dist_ATR:hi,18,0.07114624505928854,106,0.15229885057471265,0.46714892982325307,0.0007067642408571497,True
LONG,5,VAL_Dist_ATR:lo,44,0.17391304347826086,120,0.1724137931034483,1.008695652173913,1.0,False
LONG,5,VAL_Side:==-1,1,0.003952569169960474,5,0.007183908045977011,0.550197628458498,1.0,False
LONG,5,VAL_Side:==0,0,0.0,3,0.004310344827586207,0.0,0.5690654733557869,False
LONG,5,VAL_Side:==1,252,0.9960474308300395,688,0.9885057471264368,1.0076293777001564,0.45804905938158663,False
LONG,5,VA_Position:hi,61,0.24110671936758893,169,0.24281609195402298,0.9929602170404846,1.0,False
LONG,5,VA_Position:lo,27,0.1067193675889328,98,0.14080459770114942,0.7579253045091554,0.19296863331794045,False
LONG,5,VWAP_Dist_ATR:hi,31,0.1225296442687747,92,0.13218390804597702,0.9269633957724694,0.7438720059207142,False
LONG,5,VWAP_Dist_ATR:lo,63,0.2490118577075099,190,0.27298850574712646,0.9121697524443519,0.5067711016835214,False
LONG,5,VWAP_Side:==-1,151,0.5968379446640316,298,0.4281609195402299,1.3939570788126376,4.842864192042236e-06,True
LONG,5,VWAP_Side:==0,0,0.0,0,0.0,inf,1.0,False
LONG,5,VWAP_Side:==1,102,0.4031620553359684,398,0.5718390804597702,0.705027111843804,4.842864192042236e-06,True
LONG,5,VWAP_Sigma:hi,115,0.45454545454545453,231,0.33189655172413796,1.369539551357733,0.0005976013010514507,True
LONG,5,VWAP_Sigma:lo,17,0.06719367588932806,89,0.1278735632183908,0.5254696451569925,0.007390222916294029,False
LONG,5,VWAP_Sigma_ATR:hi,31,0.1225296442687747,95,0.13649425287356323,0.8976908674849178,0.6652828237313857,False
LONG,5,VWAP_Sigma_ATR:lo,86,0.33992094861660077,221,0.3175287356321839,1.0705202725663083,0.5306083442123619,False
LONG,5,VWAP_Z:hi,20,0.07905138339920949,54,0.07758620689655173,1.0188844971453668,1.0,False
LONG,5,VWAP_Z:lo,1,0.003952569169960474,17,0.02442528735632184,0.16182283189955823,0.05526298264180171,False
LONG,5,Volume:hi,195,0.7707509881422925,379,0.5445402298850575,1.415416062657086,1.310251876866511e-10,True
LONG,5,Volume:lo,2,0.007905138339920948,50,0.07183908045977011,0.1100395256916996,1.76778900441486e-05,True
LONG,5,Volume_Avg_10:hi,194,0.766798418972332,377,0.5416666666666666,1.4156278504104591,2.161371918159935e-10,True
LONG,5,Volume_Avg_10:lo,2,0.007905138339920948,27,0.03879310344827586,0.20377689942907332,0.010492559374257013,False
LONG,5,Volume_Ratio_10:hi,30,0.11857707509881422,79,0.11350574712643678,1.044679041376895,0.8186093149824953,False
LONG,5,Volume_Ratio_10:lo,30,0.11857707509881422,137,0.1968390804597701,0.6024061625458007,0.005063276947855448,False
LONG,5,WeeklyOpen_Dist_ATR:hi,31,0.1225296442687747,107,0.15373563218390804,0.7970152561781981,0.252697307522984,False
LONG,5,WeeklyOpen_Dist_ATR:lo,108,0.4268774703557312,244,0.3505747126436782,1.21765048921143,0.03350792828847038,False
LONG,5,WeeklyOpen_Side:==-1,96,0.3794466403162055,197,0.28304597701149425,1.3405830541120762,0.005374377632780423,False
LONG,5,WeeklyOpen_Side:==0,0,0.0,0,0.0,inf,1.0,False
LONG,5,WeeklyOpen_Side:==1,157,0.6205533596837944,499,0.7169540229885057,0.8655413593986392,0.005374377632780423,False
LONG,6,ADX_Rising:==0,119,0.47035573122529645,352,0.5057471264367817,0.9300215594681998,0.3408784309292404,False
LONG,6,ADX_Rising:==1,134,0.5296442687747036,344,0.4942528735632184,1.071605846125563,0.3408784309292404,False
LONG,6,ADX_Value:hi,39,0.1541501976284585,60,0.08620689655172414,1.7881422924901185,0.003742078811854328,False
LONG,6,ADX_Value:lo,56,0.22134387351778656,202,0.29022988505747127,0.7626501780612843,0.03902723683522881,False
LONG,6,ATR_1M:hi,183,0.7233201581027668,359,0.5158045977011494,1.4023142898036929,9.153514323795183e-09,True
LONG,6,ATR_1M:lo,1,0.003952569169960474,44,0.06321839080459771,0.06252245777937476,1.700851754434554e-05,True
LONG,6,AT_Lookback_LT:hi,31,0.1225296442687747,123,0.17672413793103448,0.6933384748867252,0.04671286730975826,False
LONG,6,AT_Lookback_LT:lo,0,0.0,0,0.0,inf,1.0,False
LONG,6,AT_Lookback_ST:hi,65,0.25691699604743085,108,0.15517241379310345,1.6556873078612209,0.0005792242418811964,True
LONG,6,AT_Lookback_ST:lo,0,0.0,0,0.0,inf,1.0,False
LONG,6,AT_Regime_LT:==0,81,0.3201581027667984,342,0.49137931034482757,0.6515498231745371,2.9976586101050716e-06,True
LONG,6,AT_Regime_LT:==1,172,0.6798418972332015,354,0.5086206896551724,1.3366383064245997,2.9976586101050716e-06,True
LONG,6,AT_Regime_ST:==0,141,0.5573122529644269,458,0.6580459770114943,0.8469199302690854,0.004897056954532457,False
LONG,6,AT_Regime_ST:==1,112,0.4426877470355731,238,0.34195402298850575,1.2945826551964659,0.004897056954532457,False
LONG,6,AT_Score_LT:hi,10,0.039525691699604744,45,0.06465517241379311,0.61133069828722,0.1594803199498961,False
LONG,6,AT_Score_LT:lo,62,0.2450592885375494,95,0.13649425287356323,1.7953817349698356,0.00011125166071589154,True
LONG,6,AT_Score_ST:hi,47,0.1857707509881423,88,0.12643678160919541,1.4692777578153071,0.026915482524951788,False
LONG,6,AT_Score_ST:lo,36,0.1422924901185771,83,0.11925287356321838,1.193199676175056,0.3751394208401107,False
LONG,6,AT_Slope_LT:hi,37,0.14624505928853754,171,0.24568965517241378,0.5952430483322931,0.0009878947926541916,True
LONG,6,AT_Slope_LT:lo,141,0.5573122529644269,210,0.3017241379310345,1.8470920383963862,1.5270568301108923e-12,True
LONG,6,AT_Slope_ST:hi,121,0.4782608695652174,336,0.4827586206896552,0.9906832298136646,0.9414683061886397,False
LONG,6,AT_Slope_ST:lo,73,0.2885375494071146,149,0.21408045977011494,1.3477995596466563,0.019163973408804554,False
LONG,6,Bar_Range:hi,173,0.6837944664031621,324,0.46551724137931033,1.468891816717904,2.182609035228353e-09,True
LONG,6,Bar_Range:lo,0,0.0,36,0.05172413793103448,0.0,2.0770057246627292e-05,True
LONG,6,Bars_Since_Flip:hi,58,0.22924901185770752,88,0.12643678160919541,1.8131512756018684,0.00022318093152783633,True
LONG,6,Bars_Since_Flip:lo,50,0.1976284584980237,123,0.17672413793103448,1.1182878627205244,0.505712636087939,False
LONG,6,Body_Size:hi,109,0.4308300395256917,256,0.367816091954023,1.1713191699604744,0.08287895962707675,False
LONG,6,Body_Size:lo,19,0.07509881422924901,82,0.11781609195402298,0.637424081750699,0.07345719430921371,False
LONG,6,D2D_ATR:hi,213,0.841897233201581,397,0.5704022988505747,1.4759709680309834,1.2019460227523235e-15,True
LONG,6,D2D_ATR:lo,1,0.003952569169960474,14,0.020114942528735632,0.19649915302089213,0.13554921632997172,False
LONG,6,D2D_ATR_MA:hi,214,0.8458498023715415,410,0.5890804597701149,1.4358816157331535,1.684680320765043e-14,True
LONG,6,D2D_ATR_MA:lo,0,0.0,14,0.020114942528735632,0.0,0.027327335442260733,False
LONG,6,D2D_DirStep:==-1,70,0.2766798418972332,243,0.34913793103448276,0.7924657200019519,0.04219974569157688,False
LONG,6,D2D_DirStep:==1,183,0.7233201581027668,453,0.6508620689655172,1.111326335628092,0.04219974569157688,False
LONG,6,D2D_Dn_Count:hi,1,0.003952569169960474,12,0.017241379310344827,0.2292490118577075,0.20305859166826407,False
LONG,6,D2D_Dn_Count:lo,0,0.0,0,0.0,inf,1.0,False
LONG,6,D2D_Dynamic_Sensitivity:hi,0,0.0,0,0.0,inf,1.0,False
LONG,6,D2D_Dynamic_Sensitivity:lo,7,0.02766798418972332,29,0.041666666666666664,0.6640316205533597,0.44169416456019117,False
LONG,6,D2D_Persist:hi,92,0.36363636363636365,233,0.33477011494252873,1.0862270776433867,0.43927573180129786,False
LONG,6,D2D_Persist:lo,13,0.05138339920948617,59,0.08477011494252873,0.6061499296576673,0.09641043434208482,False
LONG,6,D2D_Signal:==-1,1,0.003952569169960474,11,0.015804597701149427,0.25008983111749905,0.19898481549991276,False
LONG,6,D2D_Signal:==0,252,0.9960474308300395,685,0.9841954022988506,1.0120423530769453,0.19898481549991276,False
LONG,6,D2D_Signal:==1,0,0.0,0,0.0,inf,1.0,False
LONG,6,D2D_Up_Count:hi,1,0.003952569169960474,4,0.005747126436781609,0.6877470355731224,1.0,False
LONG,6,D2D_Up_Count:lo,0,0.0,0,0.0,inf,1.0,False
LONG,6,DailyOpen_Dist_ATR:hi,36,0.1422924901185771,101,0.14511494252873564,0.9805502289359371,1.0,False
LONG,6,DailyOpen_Dist_ATR:lo,87,0.3438735177865613,188,0.27011494252873564,1.2730636615928013,0.029026623609701204,False
LONG,6,DailyOpen_Side:==-1,146,0.5770750988142292,315,0.4525862068965517,1.2750611707133446,0.0007288419799246592,True
LONG,6,DailyOpen_Side:==0,1,0.003952569169960474,0,0.0,inf,0.2665964172813488,False
LONG,6,DailyOpen_Side:==1,106,0.4189723320158103,381,0.5474137931034483,0.7653667797454172,0.0005455042574711064,True
LONG,6,Dist_To_PoC_ATR:hi,21,0.08300395256916997,114,0.16379310344827586,0.5067609735801956,0.001517389592091808,True
LONG,6,Dist_To_PoC_ATR:lo,37,0.14624505928853754,117,0.16810344827586207,0.8699706091010438,0.4858850392957787,False
LONG,6,EMA_Oscillator:hi,156,0.616600790513834,315,0.4525862068965517,1.362394127611519,9.873560815867644e-06,True
LONG,6,EMA_Oscillator:lo,29,0.11462450592885376,104,0.14942528735632185,0.7671024627546367,0.20424368514530325,False
LONG,6,Efficiency_Ratio:hi,72,0.2845849802371542,143,0.20545977011494254,1.3851129108046105,0.011085336705759912,False
LONG,6,Efficiency_Ratio:lo,48,0.18972332015810275,117,0.16810344827586207,1.1286105199148677,0.43954001400668063,False
LONG,6,Harmonic_D2D_Concordance:==0,171,0.6758893280632411,470,0.6752873563218391,1.0008914304936505,1.0,False
LONG,6,Harmonic_D2D_Concordance:==1,82,0.3241106719367589,226,0.32471264367816094,0.9981461401238239,1.0,False
LONG,6,Harmonic_LLEMA:hi,68,0.26877470355731226,157,0.22557471264367815,1.1915107877445181,0.16832205103378817,False
LONG,6,Harmonic_LLEMA:lo,9,0.03557312252964427,45,0.06465517241379311,0.5501976284584981,0.11187567366150947,False
LONG,6,Harmonic_OBVf_Concordance:==0,179,0.7075098814229249,500,0.7183908045977011,0.9848537549407116,0.7453771779731841,False
LONG,6,Harmonic_OBVf_Concordance:==1,74,0.2924901185770751,196,0.28160919540229884,1.038638380253287,0.7453771779731841,False
LONG,6,KAMA_Dist:hi,138,0.5454545454545454,266,0.382183908045977,1.4272043745727956,8.088427065802267e-06,True
LONG,6,KAMA_Dist:lo,34,0.13438735177865613,100,0.14367816091954022,0.9353359683794467,0.7528741135955579,False
LONG,6,KAMA_Dist_ATR:hi,73,0.2885375494071146,180,0.25862068965517243,1.1156785243741765,0.3620435786028494,False
LONG,6,KAMA_Dist_ATR:lo,9,0.03557312252964427,46,0.06609195402298851,0.5382368104485307,0.08420873037466184,False
LONG,6,KAMA_Slope:hi,87,0.3438735177865613,171,0.24568965517241378,1.3996255460786353,0.003001708926392699,False
LONG,6,KAMA_Slope:lo,16,0.06324110671936758,59,0.08477011494252873,0.7460306826555906,0.34079771141906867,False
LONG,6,Lower_Wick:hi,128,0.5059288537549407,238,0.34195402298850575,1.4795230345102466,5.746739108694426e-06,True
LONG,6,Lower_Wick:lo,24,0.09486166007905138,64,0.09195402298850575,1.0316205533596838,0.8995407231209942,False
LONG,6,Micro_Amihud:hi,44,0.17391304347826086,120,0.1724137931034483,1.008695652173913,1.0,False
LONG,6,Micro_Amihud:lo,61,0.24110671936758893,146,0.20977011494252873,1.1493854567112458,0.3281942851819285,False
LONG,6,Micro_AutoCorr:hi,38,0.15019762845849802,147,0.21120689655172414,0.7111397918851334,0.04122659395944518,False
LONG,6,Micro_AutoCorr:lo,46,0.18181818181818182,127,0.1824712643678161,0.9964209019327129,1.0,False
LONG,6,Micro_BarEntropy:hi,62,0.2450592885375494,147,0.21120689655172414,1.1602807130757442,0.28784180673579085,False
LONG,6,Micro_BarEntropy:lo,40,0.15810276679841898,140,0.20114942528735633,0.7859966120835686,0.1599226716707484,False
LONG,6,Micro_BarOverlap:hi,55,0.21739130434782608,150,0.21551724137931033,1.008695652173913,1.0,False
LONG,6,Micro_BarOverlap:lo,36,0.1422924901185771,126,0.1810344827586207,0.7859966120835686,0.17278541569559075,False
LONG,6,Micro_CSSpread:hi,64,0.25296442687747034,154,0.22126436781609196,1.1432677993942815,0.337054069800879,False
LONG,6,Micro_CSSpread:lo,49,0.19367588932806323,132,0.1896551724137931,1.021200143729788,0.9255899060368021,False
LONG,6,Micro_Entropy:hi,26,0.10276679841897234,100,0.14367816091954022,0.7152569169960475,0.10562023572239104,False
LONG,6,Micro_Entropy:lo,42,0.16600790513833993,113,0.16235632183908047,1.022491167931722,0.9209584398502919,False
LONG,6,Micro_FailedBreak:hi,53,0.20948616600790515,147,0.21120689655172414,0.9918528676292652,1.0,False
LONG,6,Micro_FailedBreak:lo,47,0.1857707509881423,134,0.1925287356321839,0.9648988260279631,0.8521787317747311,False
LONG,6,Micro_FractalDim:hi,35,0.1383399209486166,108,0.15517241379310345,0.8915239350021958,0.6079401825939992,False
LONG,6,Micro_FractalDim:lo,69,0.2727272727272727,190,0.27298850574712646,0.9990430622009567,1.0,False
LONG,6,Micro_GarmanKlass:hi,185,0.7312252964426877,344,0.4942528735632184,1.479455832337531,5.55325198048296e-11,True
LONG,6,Micro_GarmanKlass:lo,2,0.007905138339920948,39,0.05603448275862069,0.14107631498935846,0.00045972474472858913,True
LONG,6,Micro_HLAsymmetry:hi,90,0.3557312252964427,193,0.27729885057471265,1.282844211431731,0.02449515454962225,False
LONG,6,Micro_HLAsymmetry:lo,86,0.33992094861660077,203,0.2916666666666667,1.165443252399774,0.174997552084016,False
LONG,6,Micro_Hurst:hi,40,0.15810276679841898,138,0.19827586206896552,0.7973878673311565,0.1878487613982818,False
LONG,6,Micro_Hurst:lo,64,0.25296442687747034,133,0.1910919540229885,1.3237837677196944,0.04617374632395853,False
LONG,6,Micro_IBSP:hi,51,0.2015810276679842,157,0.22557471264367815,0.8936330908083886,0.4779738175105901,False
LONG,6,Micro_IBSP:lo,47,0.1857707509881423,130,0.1867816091954023,0.9945880206749773,1.0,False
LONG,6,Micro_Lambda:hi,37,0.14624505928853754,140,0.20114942528735633,0.7270468661773009,0.059469484999151306,False
LONG,6,Micro_Lambda:lo,51,0.2015810276679842,143,0.20545977011494254,0.9811216451532656,0.9276984271132839,False
LONG,6,Micro_LogReturn:hi,86,0.33992094861660077,192,0.27586206896551724,1.2322134387351777,0.06344859644831463,False
LONG,6,Micro_LogReturn:lo,83,0.32806324110671936,183,0.2629310344827586,1.24771593338949,0.050223776288568195,False
LONG,6,Micro_MicroGap:hi,32,0.12648221343873517,91,0.1307471264367816,0.9673804456413152,0.9132879565275506,False
LONG,6,Micro_MicroGap:lo,38,0.15019762845849802,67,0.09626436781609195,1.5602619314494721,0.025646613863396818,False
LONG,6,Micro_MomoTransfer:hi,44,0.17391304347826086,115,0.16522988505747127,1.0525519848771265,0.7683731832270757,False
LONG,6,Micro_MomoTransfer:lo,60,0.23715415019762845,128,0.1839080459770115,1.2895256916996047,0.07988650980375273,False
LONG,6,Micro_OrderFlowDelta:hi,87,0.3438735177865613,228,0.3275862068965517,1.0497191595589765,0.6407170572629025,False
LONG,6,Micro_OrderFlowDelta:lo,88,0.34782608695652173,209,0.30028735632183906,1.1583107967547328,0.178388676390613,False
LONG,6,Micro_PriceAccel:hi,81,0.3201581027667984,209,0.30028735632183906,1.06617243792197,0.5772934056770129,False
LONG,6,Micro_PriceAccel:lo,87,0.3438735177865613,201,0.28879310344827586,1.190726210843018,0.11046799173602592,False
LONG,6,Micro_RangeAccel:hi,79,0.31225296442687744,203,0.2916666666666667,1.0705815923207227,0.5740399989165359,False
LONG,6,Micro_RangeAccel:lo,82,0.3241106719367589,199,0.2859195402298851,1.1335730033567044,0.26104162232630446,False
LONG,6,Micro_RangeVelocity:hi,71,0.28063241106719367,188,0.27011494252873564,1.0389370111849296,0.7424083995515006,False
