direction,condition,location,turn,in_book_side,n_297A,rate_297A,n_Ai297,rate_Ai297,rate_untraded_hm,lift_297A,lift_Ai297,lift_973,p_297A_vs_untraded,p_297A_vs_Ai297,BY_297A_vs_untraded,BY_297A_vs_Ai297
SHORT,Micro_Amihud:hi,False,False,False,63,0.21875,47,0.5595238095238095,0.17553515810912199,1.246189095998725,1.9328235152179358,1.4691959822021936,1.0,9.425757374683236e-09,False,True
SHORT,Micro_Amihud:lo,False,False,True,52,0.18055555555555555,2,0.023809523809523808,0.1864351915673512,0.9684628424367425,0.16055307307437108,0.8163231347177198,0.5224119468902855,7.945426718321228e-05,False,True
SHORT,Micro_AutoCorr:hi,False,False,True,86,0.2986111111111111,28,0.3333333333333333,0.20045425989149543,1.4896720642043093,1.7936952430122879,1.5543816904136945,0.00015994932007932093,0.5909960416722289,True,False
SHORT,Micro_AutoCorr:lo,False,False,True,40,0.1388888888888889,9,0.10714285714285714,0.20680840878008994,0.6715824066736891,0.5355856699555099,0.6416564177622837,0.007435723626670528,0.5824334568245362,True,False
SHORT,Micro_BarEntropy:hi,False,False,True,46,0.1597222222222222,5,0.05952380952380952,0.1922554770679008,0.8307811286219507,0.3189914071676301,0.7178651790387421,0.25306867195275773,0.01857022091061316,False,False
SHORT,Micro_BarEntropy:lo,False,False,True,84,0.2916666666666667,36,0.42857142857142855,0.20162720720705118,1.4465640362074443,1.999135780072779,1.577361351975865,0.0013774162097948135,0.023792324902877665,True,False
SHORT,Micro_BarOverlap:hi,False,False,True,60,0.20833333333333334,11,0.13095238095238096,0.18925444278941506,1.1008107934625742,0.6780697766509078,1.0038485749326824,0.322088844592881,0.11803115656345642,False,False
SHORT,Micro_BarOverlap:lo,False,False,True,76,0.2638888888888889,42,0.5,0.20231601849387876,1.3043400658701332,2.2840630105431954,1.5393587090786773,0.06058041170726507,9.244971301206814e-05,False,True
SHORT,Micro_CSSpread:hi,False,False,True,71,0.2465277777777778,30,0.35714285714285715,0.1755544241831401,1.4042812018260364,1.603190808401769,1.4580130573644987,0.03553684779722288,0.05130019740963142,False,False
SHORT,Micro_CSSpread:lo,False,False,True,53,0.1840277777777778,12,0.14285714285714285,0.22185888766393413,0.8294812063447199,0.6908052992775091,0.7998386515441348,0.341661770879151,0.41921838979805215,False,False
SHORT,Micro_Entropy:hi,False,False,False,43,0.14930555555555555,6,0.07142857142857142,0.14836122704973392,1.0063650626555216,0.5111760114524712,0.8996492092771895,0.7996413740446782,0.06803570513925886,False,False
SHORT,Micro_Entropy:lo,False,False,True,61,0.21180555555555555,43,0.5119047619047619,0.1441699211015898,1.4691383191248755,2.8733509355811635,1.8411627866957632,0.005980393392241056,3.432294981653792e-07,True,True
SHORT,Micro_FailedBreak:hi,False,False,False,73,0.2534722222222222,2,0.023809523809523808,0.1899950912707955,1.3340987944838756,0.12601813089251848,1.062483696880302,0.012735444035813424,2.960965442670849e-07,False,True
SHORT,Micro_FailedBreak:lo,False,False,True,69,0.23958333333333334,52,0.6190476190476191,0.23901637049697125,1.0023720669642135,2.4998074710698126,1.3498691686641215,0.7832938819958783,3.1313816846246323e-10,False,True
SHORT,Micro_FractalDim:hi,False,False,False,31,0.1076388888888889,14,0.16666666666666666,0.19946547111495175,0.5396367014662738,0.7934229772490783,0.599271919188372,3.804423227342024e-05,0.181563322850466,True,False
SHORT,Micro_FractalDim:lo,False,False,True,64,0.2222222222222222,16,0.19047619047619047,0.19926843517753218,1.1151902810108387,0.9389298547223357,1.0748356190617958,0.2614600134550059,0.6508830640253341,False,False
SHORT,Micro_GarmanKlass:hi,False,False,True,205,0.7118055555555556,74,0.8809523809523809,0.6570267825327233,1.083373729167736,1.3974653030190785,1.152051243027419,4.659426737493053e-05,0.0014826096877478857,True,True
SHORT,Micro_GarmanKlass:lo,False,False,False,2,0.006944444444444444,1,0.011904761904761904,0.0022209614424286415,3.12677397805278,2.917333293845937,3.0536971466528375,0.23916634746314835,0.5370630520965275,False,False
SHORT,Micro_HLAsymmetry:hi,False,False,True,102,0.3541666666666667,3,0.03571428571428571,0.29662036150518617,1.1940065910157498,0.1209197044386031,0.9524974434379168,0.012585472213353408,2.943178564443628e-10,False,True
SHORT,Micro_HLAsymmetry:lo,False,False,True,126,0.4375,76,0.9047619047619048,0.3789533664112023,1.154495615498158,2.3559379814324912,1.4285968562257656,0.036895072674844,2.1671720607784958e-15,False,True
SHORT,Micro_Hurst:hi,False,False,True,132,0.4583333333333333,27,0.32142857142857145,0.19037987609247592,2.4074673370976485,1.844803810073147,2.288918954599959,8.729908135399666e-24,0.032748102069615315,True,False
SHORT,Micro_Hurst:lo,False,False,True,32,0.1111111111111111,7,0.08333333333333333,0.19952008980678665,0.5568918459224333,0.44354740514333363,0.5324694477291797,0.0001630980522243786,0.548117386300214,True,False
SHORT,Micro_IBSP:hi,False,False,True,71,0.2465277777777778,2,0.023809523809523808,0.19158965422834395,1.286748904948471,0.11626509325833828,1.0085674618323475,0.035773147651451495,5.357612505988708e-07,False,True
SHORT,Micro_IBSP:lo,False,False,True,79,0.2743055555555556,54,0.6428571428571429,0.2256131333878325,1.2158226404489496,2.855659125674278,1.585477457568083,0.07722906429235057,2.1991379024158592e-09,False,True
SHORT,Micro_Lambda:hi,False,False,True,76,0.2638888888888889,47,0.5595238095238095,0.2116493778852695,1.2468209995492512,1.974471173336641,1.4511756738691155,0.4902539770009733,8.216540107697718e-07,False,True
SHORT,Micro_Lambda:lo,False,False,False,51,0.17708333333333334,1,0.011904761904761904,0.18169295973277472,0.9746295816512593,0.07426106359684519,0.7903506770031751,0.6337791732794054,1.9694978143454347e-05,False,True
SHORT,Micro_LogReturn:hi,False,False,True,110,0.3819444444444444,9,0.10714285714285714,0.32155775190794833,1.1877942365817473,0.32785866782408923,0.9911753306555386,0.021500163915708425,5.842653837383135e-07,False,True
SHORT,Micro_LogReturn:lo,False,False,True,109,0.3784722222222222,72,0.8571428571428571,0.3732655758653326,1.0139489058020397,2.252468836279476,1.2978128226155439,0.9023101125558145,2.883081914340599e-15,False,True
SHORT,Micro_MicroGap:hi,False,False,True,47,0.16319444444444445,20,0.23809523809523808,0.130797644738793,1.2476864149224467,1.6177361344345649,1.3391248207795958,0.11189231801702143,0.14544729045903415,False,False
SHORT,Micro_MicroGap:lo,False,False,True,45,0.15625,21,0.25,0.1273157961631483,1.2272632674721216,1.7205514792231156,1.3504571784329402,0.12924002185662692,0.05271834977228187,False,False
SHORT,Micro_MomoTransfer:hi,False,False,True,67,0.2326388888888889,36,0.42857142857142855,0.20429139581627997,1.1387600929512565,2.0597930855789257,1.3496973318557801,0.34230213726301373,0.0007862145641067311,False,True
SHORT,Micro_MomoTransfer:lo,False,False,False,51,0.17708333333333334,13,0.15476190476190477,0.22024802302365976,0.8040178109308636,0.6966297009441094,0.7796063942928723,0.07335753421619072,0.7431620107353083,False,False
SHORT,Micro_OrderFlowDelta:hi,False,False,True,120,0.4166666666666667,10,0.11904761904761904,0.34092571146551753,1.2221626373545307,0.37319466703261467,1.0401475192313623,0.0012030218843517675,1.2778009058883042e-07,True,True
SHORT,Micro_OrderFlowDelta:lo,False,False,True,122,0.4236111111111111,64,0.7619047619047619,0.3947937687963608,1.0729934071720737,2.1189524186161366,1.2925264702384924,0.1112433433141651,5.603321628303615e-08,False,True
SHORT,Micro_PriceAccel:hi,False,False,True,118,0.4097222222222222,22,0.2619047619047619,0.34897283052826444,1.1740805769950549,0.7417743614257157,1.0755762079685776,0.020389864975337547,0.015018217382647681,False,False
SHORT,Micro_PriceAccel:lo,False,False,True,93,0.3229166666666667,41,0.4880952380952381,0.33733122892107237,0.9572688176528763,1.4192286273924786,1.0631518007792924,0.752813452427987,0.006678112887080891,False,False
SHORT,Micro_RangeAccel:hi,False,False,False,89,0.3090277777777778,31,0.36904761904761907,0.35261891696864006,0.8763788977471705,1.0188786864032606,0.909229686195632,0.16994104970260152,0.35312588724126986,False,False
SHORT,Micro_RangeAccel:lo,False,False,True,130,0.4513888888888889,43,0.5119047619047619,0.3003860044334166,1.502696138391306,1.6936995740355842,1.5460318148344534,2.2997031344050857e-08,0.38432605388167584,True,False
SHORT,Micro_RangeVelocity:hi,False,False,False,88,0.3055555555555556,42,0.5,0.3457282569598888,0.8838026669917408,1.4029764165121876,1.0038137745335105,0.13435405833648326,0.001678935957404265,False,True
SHORT,Micro_RangeVelocity:lo,False,False,True,140,0.4861111111111111,33,0.39285714285714285,0.3109339028470641,1.5633905040911849,1.256096557917743,1.4936864164113635,5.3123598939073705e-11,0.13783518943359593,True,False
SHORT,Micro_Rejection:hi,False,False,True,50,0.1736111111111111,8,0.09523809523809523,0.18038216434746993,0.9624627342683628,0.5226447176664292,0.8623659667999971,0.8768865011520288,0.08905138123759984,False,False
SHORT,Micro_Rejection:lo,False,False,False,54,0.1875,17,0.20238095238095238,0.19314279300816858,0.9707843460256375,1.0902819344156107,0.9969470724395185,0.939320753802256,0.7539679424305796,False,False
SHORT,Micro_RollProxy:hi,False,False,True,131,0.4548611111111111,64,0.7619047619047619,0.36766294713289777,1.2371687564879748,2.0554442680926557,1.4231109606550956,0.0020185099299855126,5.30716385201207e-07,True,True
SHORT,Micro_RollProxy:lo,False,False,True,106,0.3680555555555556,16,0.19047619047619047,0.3789460772531214,0.971261025377256,0.4975292123254884,0.8634393768506821,0.9509996463007675,0.0022775842698649074,False,True
SHORT,Micro_ThrustEff:hi,False,False,True,63,0.21875,0,0.0,0.15216680954309394,1.437567105841498,0.0,1.117710477931736,0.0020548945131380197,2.5467371846261116e-08,True,True
SHORT,Micro_ThrustEff:lo,False,False,True,81,0.28125,70,0.8333333333333334,0.2577599932855022,1.091131313339536,3.1386447202122834,1.5641590395322478,0.6385936678424058,7.139561335255645e-20,False,True
SHORT,Micro_TickIntensity:hi,False,False,True,82,0.2847222222222222,2,0.023809523809523808,0.17956894943415763,1.5855871692707153,0.18238479654420814,1.340104397044997,2.5930056151223865e-08,1.3907278876488013e-08,True,True
SHORT,Micro_TickIntensity:lo,False,False,True,53,0.1840277777777778,45,0.5357142857142857,0.18627268599026597,0.987948269492364,1.7940827405803832,1.2447765621438416,0.048880646941069875,8.930326791337597e-10,False,True
SHORT,Micro_VPIN:hi,False,False,False,64,0.2222222222222222,32,0.38095238095238093,0.20387259539558789,1.0900053623736397,1.9567922829169873,1.2788302670888032,0.33481231079087764,0.0045641579564152926,False,True
SHORT,Micro_VPIN:lo,False,False,True,61,0.21180555555555555,15,0.17857142857142858,0.19639751220777918,1.078453352970558,0.9259638319227183,1.044503829689982,0.6025014504049633,0.5428252297576841,False,False
SHORT,Micro_VolAccel:hi,False,False,True,75,0.2604166666666667,25,0.2976190476190476,0.23495615886949334,1.108362802318859,1.1660857209704405,1.1222510623354367,0.6304604877857318,0.488210053893402,False,False
SHORT,Micro_VolAccel:lo,False,False,True,93,0.3229166666666667,37,0.44047619047619047,0.24914612612291262,1.2960934680853133,1.7302724051824583,1.3957783006151978,0.009509196217456274,0.05171291931552027,False,False
SHORT,Micro_VolOfVol:hi,False,False,False,73,0.2534722222222222,61,0.7261904761904762,0.19739502948159904,1.2840861438501958,2.3171778435124186,1.6110630486891262,0.5307577713437255,1.0406797611817752e-14,False,True
SHORT,Micro_VolOfVol:lo,False,False,True,56,0.19444444444444445,6,0.07142857142857142,0.2359401186148773,0.8241262468882377,0.38559941181779966,0.7424176655889678,0.46850742617476027,0.0072805229780452466,False,False
SHORT,Micro_WickImbalance:hi,False,False,True,81,0.28125,38,0.4523809523809524,0.29190374429881444,0.9635025431948263,1.4371222809237139,1.0768255406495117,0.7438077677475523,0.0049928151494053295,False,True
SHORT,Micro_WickImbalance:lo,False,False,True,108,0.375,23,0.27380952380952384,0.3389846235712979,1.106244867537855,0.9069199219542476,1.0651433995885904,0.020695172933548757,0.0929922274933303,False,False
SHORT,Momentum_Value:hi,False,False,True,79,0.2743055555555556,0,0.0,0.08359181974693711,3.281488025813751,0.0,2.573938179193646,3.3749283182024776e-24,1.3906435731223076e-10,True,True
SHORT,Momentum_Value:lo,False,False,False,119,0.4131944444444444,77,0.9166666666666666,0.5709944548908152,0.7236400299604571,1.6061215128704167,0.9228394137311141,3.803410669452117e-06,7.528481481909538e-18,True,True
SHORT,MultiDay_Position:hi,True,False,True,103,0.3576388888888889,32,0.38095238095238093,0.20457498378100206,1.7482044103287921,1.717061570501264,1.7407206883598116,1.5331764228785828e-08,0.7006173242862199,True,False
SHORT,MultiDay_Position:lo,True,False,False,101,0.3506944444444444,24,0.2857142857142857,0.4005210655267044,0.8755955045292422,0.7147626476343476,0.8393337476586805,0.03450733397000616,0.2953620585749032,False,False
SHORT,MultiDay_Slope:hi,False,False,True,85,0.2951388888888889,17,0.20238095238095238,0.19185413970665738,1.5383503808682608,1.071893807899269,1.4343213242990407,7.087520764958817e-05,0.09760605515613266,True,False
SHORT,MultiDay_Slope:lo,False,False,True,54,0.1875,14,0.16666666666666666,0.21643397800733283,0.8663149923421334,0.7417706816657381,0.8373688847850687,0.07805626199014401,0.7495817009553989,False,False
SHORT,OBV_Macd:hi,False,False,False,39,0.13541666666666666,17,0.20238095238095238,0.1151361059852186,1.176144229543873,2.28153897798925,1.3789601892476906,0.15010065767309816,0.16415620806988507,False,False
SHORT,OBV_Macd:lo,False,False,True,141,0.4895833333333333,17,0.20238095238095238,0.5155442068544961,0.9496437489239603,0.4748189493006894,0.8573916156622884,0.7212060194693142,2.517665609258084e-06,False,True
SHORT,OBV_Velocity:hi,False,False,True,51,0.17708333333333334,5,0.05952380952380952,0.047514064570819844,3.726966634676984,1.2315169145898968,3.1559814253560656,2.241523381569764e-16,0.008495425837626865,True,False
SHORT,OBV_Velocity:lo,False,False,True,65,0.22569444444444445,33,0.39285714285714285,0.26477993424023166,0.8523850007443335,1.3381762657556278,0.9710945822802759,0.10732901013414745,0.0030556782821600094,False,True
SHORT,OBVf_DirStepCount:hi,False,False,True,30,0.10416666666666667,9,0.10714285714285714,0.17969952076344928,0.5796713659787015,0.5986930679124506,0.5839529145509537,0.0005986041992708554,1.0,True,False
SHORT,OBVf_DirStepCount:lo,False,False,False,50,0.1736111111111111,6,0.07142857142857142,0.17648966150620024,0.9836899772455623,0.3985246321462652,0.8499716081280927,0.816824256236728,0.023327758039846734,False,False
SHORT,OBVf_Signal:==-1,False,False,False,173,0.6006944444444444,54,0.6428571428571429,0.7939905247170581,0.7565511498496842,0.8079694302656593,0.7681804552246307,7.2043902262423e-14,0.5264217938180786,True,False
SHORT,OBVf_Signal:==1,False,False,True,115,0.3993055555555556,30,0.35714285714285715,0.2060094752830052,1.938287328808591,1.7476622445141712,1.895511135159635,7.2043902262423e-14,0.5264217938180786,True,False
SHORT,OBVf_Trend_Dir:==-1,False,False,False,173,0.6006944444444444,54,0.6428571428571429,0.7939905247170581,0.7565511498496842,0.8079694302656593,0.7681804552246307,7.2043902262423e-14,0.5264217938180786,True,False
SHORT,OBVf_Trend_Dir:==1,False,False,False,115,0.3993055555555556,30,0.35714285714285715,0.2060094752830052,1.938287328808591,1.7476622445141712,1.895511135159635,7.2043902262423e-14,0.5264217938180786,True,False
SHORT,OR_High_Dist_ATR:hi,True,False,True,84,0.2916666666666667,3,0.03571428571428571,0.27403991417081797,1.0643218435868484,0.19289304715286282,0.9208672774577414,0.035918502474294615,6.176771314718997e-08,False,True
SHORT,OR_High_Dist_ATR:lo,True,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,OR_High_Side:==-1,True,False,True,182,0.6319444444444444,42,0.5,0.6669662794844792,0.9474908460633058,0.8499258374012749,0.9275271495850638,0.02634507310467303,0.031963034180850565,False,False
SHORT,OR_High_Side:==0,True,False,False,41,0.1423611111111111,27,0.32142857142857145,0.1328559989636122,1.0715444708680582,1.0824541886803618,1.0758498410987087,3.8169933773109427e-07,0.0003740213139650737,True,True
SHORT,OR_High_Side:==1,True,False,True,65,0.22569444444444445,15,0.17857142857142858,0.20017772155193855,1.127470343326319,1.5559189721694848,1.188852333821187,0.008159798889755349,0.4504624561883844,False,False
SHORT,OR_Low_Dist_ATR:hi,True,False,False,71,0.2465277777777778,10,0.11904761904761904,0.21074790700572602,1.1697756873622458,0.9291478759490284,1.133533829756878,0.00415756816255532,0.015556918281302281,True,False
SHORT,OR_Low_Dist_ATR:lo,True,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,OR_Low_Side:==-1,True,False,True,123,0.4270833333333333,24,0.2857142857142857,0.47680655686075174,0.8957161498474532,0.7218924912622297,0.8618352810808346,0.16052617621977905,0.022354053845292654,False,False
SHORT,OR_Low_Side:==0,True,False,False,41,0.1423611111111111,27,0.32142857142857145,0.13297972437407904,1.0705474972307938,1.0801467399569047,1.0743384658652733,3.8151761907549926e-07,0.0003740213139650737,True,True
SHORT,OR_Low_Side:==1,True,False,False,124,0.4305555555555556,33,0.39285714285714285,0.3902137187651243,1.1033839530760159,1.2811827949133154,1.1365363904349313,0.0026695896905514775,0.6158010871597589,True,False
SHORT,OR_Position:hi,True,False,False,67,0.2326388888888889,17,0.20238095238095238,0.22623307777787074,1.0283150950954563,1.4620065498325736,1.0939924263940422,0.05718271849742827,0.6568885684292204,False,False
SHORT,OR_Position:lo,True,False,False,133,0.4618055555555556,29,0.34523809523809523,0.5197727721341627,0.8884758500515592,0.7724161324158824,0.8652039600333362,0.30829181476868106,0.061659225373696655,False,False
SHORT,PoC_Side:==-1,True,False,False,17,0.059027777777777776,4,0.047619047619047616,0.13786809789716228,0.4281467480737089,0.32044730407952576,0.4023870074888779,3.257485547779454e-06,1.0,True,False
SHORT,PoC_Side:==0,True,False,True,24,0.08333333333333333,27,0.32142857142857145,0.044576237360874835,1.8694564249264367,4.541960446253056,2.715289738171009,0.01267913874282654,2.634600579262404e-07,False,True
SHORT,PoC_Side:==1,True,False,False,247,0.8576388888888888,53,0.6309523809523809,0.8175556647420373,1.0490281284510443,0.8082609906764764,0.9965820217432367,0.020144506954098133,1.4062609642967832e-05,False,True
SHORT,PrevDay_Close_Dist_ATR:hi,True,False,True,72,0.25,3,0.03571428571428571,0.11118682625251611,2.248467812474705,0.3797723819000411,1.8786975329515827,1.6581480458483936e-09,2.1144305763092767e-06,True,True
SHORT,PrevDay_Close_Dist_ATR:lo,True,False,True,85,0.2951388888888889,45,0.5357142857142857,0.291431460182594,1.0127214429903073,1.684374191879601,1.174892570861698,1.0,8.200071733260936e-05,False,True
SHORT,PrevDay_Close_Side:==-1,True,False,True,156,0.5416666666666666,46,0.5476190476190477,0.6406143599827225,0.8455424987371114,0.8053931221514886,0.8360515331318862,1.23206256569382e-05,1.0,True,False
SHORT,PrevDay_Close_Side:==0,True,False,False,0,0.0,0,0.0,0.00015216910137228864,0.0,0.0,0.0,1.0,1.0,False,False
SHORT,PrevDay_Close_Side:==1,True,False,False,132,0.4583333333333333,38,0.4523809523809524,0.3592334709158975,1.2758647799849272,1.4142640358205367,1.3043978167403396,1.2235788507645446e-05,1.0,True,False
SHORT,PrevDay_High_Dist_ATR:hi,True,False,False,51,0.17708333333333334,2,0.023809523809523808,0.10155817628332064,1.74366397481693,0.24605354055050171,1.417981780572445,0.0020563686193427193,0.00013114002613444738,True,True
SHORT,PrevDay_High_Dist_ATR:lo,True,False,True,112,0.3888888888888889,58,0.6904761904761905,0.33425561339110815,1.1634475931264467,2.0625318845154084,1.3667089659806806,0.0023812790527005063,1.6103504400012048e-06,True,True
SHORT,PrevDay_High_Side:==-1,True,False,False,186,0.6458333333333334,54,0.6428571428571429,0.8464373536533096,0.7630019286670786,0.756090460846047,0.7614358543314723,1.4041219762823253e-19,1.0,True,False
SHORT,PrevDay_High_Side:==0,True,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,PrevDay_High_Side:==1,True,False,True,102,0.3541666666666667,30,0.35714285714285715,0.15356264634676867,2.3063334417075785,2.3847425143155037,2.3236975202276478,1.4041219762823253e-19,1.0,True,False
SHORT,PrevDay_Low_Dist_ATR:hi,True,False,True,53,0.1840277777777778,6,0.07142857142857142,0.07891881961735073,2.331861762125473,0.9040412791089085,2.0091614264420805,3.017010930686203e-07,0.010998565482203262,True,False
SHORT,PrevDay_Low_Dist_ATR:lo,True,False,False,103,0.3576388888888889,41,0.4880952380952381,0.44465338689027634,0.8043093776707039,1.0612958636940166,0.8638676939940526,0.009813404050577155,0.041240204486149776,False,False
SHORT,PrevDay_Low_Side:==-1,True,False,True,87,0.3020833333333333,16,0.19047619047619047,0.3197563275172302,0.9447298062211308,0.5577960759746168,0.8528315726952861,0.3756239950329807,0.05210007924834026,False,False
SHORT,PrevDay_Low_Side:==0,True,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,PrevDay_Low_Side:==1,True,False,True,201,0.6979166666666666,68,0.8095238095238095,0.6802436724827787,1.0259803874681912,1.229307810949868,1.0707496445825169,0.3756239950329807,0.05210007924834026,False,False
SHORT,RangeOsc_State:==-1,False,False,True,181,0.6284722222222222,56,0.6666666666666666,0.670192188659953,0.9377492499261298,0.9629091179262707,0.9435748288060153,0.1287325608064783,0.6062323104056867,False,False
SHORT,RangeOsc_State:==-2,False,False,True,23,0.0798611111111111,8,0.09523809523809523,0.13506009097615873,0.59130058727125,0.7000882394234419,0.6160029151788664,0.0012112839003626365,0.6558070132093876,True,False
SHORT,RangeOsc_State:==1,False,False,False,30,0.10416666666666667,3,0.03571428571428571,0.10066434997877409,1.0347920260611734,0.43276759589782954,0.9186197558368934,0.4714434750272374,0.05206459554438311,False,False
SHORT,RangeOsc_State:==2,False,False,True,54,0.1875,17,0.20238095238095238,0.09408337038513898,1.9929132984123699,2.2716206715273994,2.053230462974028,5.328962632512683e-07,0.7539679424305796,True,False
SHORT,RangeOsc_Val:hi,False,False,False,19,0.06597222222222222,2,0.023809523809523808,0.04577953949178753,1.4410853179083878,0.6769728907649101,1.3012091299832804,0.04962790724483493,0.18304589514498087,False,False
SHORT,RangeOsc_Val:lo,False,False,True,132,0.4583333333333333,44,0.5238095238095238,0.47277347571172573,0.969456530198413,1.0896691715825444,0.9969525591764201,1.0,0.32129150515250327,False,False
SHORT,Round_1000_Dist_ATR:hi,True,False,False,2,0.006944444444444444,1,0.011904761904761904,0.014978146290287205,0.46363844429451656,0.6244603963329753,0.5071775161364093,0.09874233556370532,0.5370630520965275,False,False
SHORT,Round_1000_Dist_ATR:lo,True,False,False,122,0.4236111111111111,57,0.6785714285714286,0.4329166921071371,0.9785049152280709,1.49772794434576,1.0999298335373124,0.7171948900086091,3.9860240285197136e-05,False,True
SHORT,Round_100_Dist_ATR:hi,True,False,False,1,0.003472222222222222,0,0.0,0.002433626465158426,1.42676876337971,0.0,1.0963080849905829,1.0,1.0,False,False
SHORT,Round_100_Dist_ATR:lo,True,False,True,121,0.4201388888888889,49,0.5833333333333334,0.36761179914791103,1.1428873878986763,1.488711943211497,1.2249024901806018,0.014951881697427467,0.009076317321744293,False,False
SHORT,Round_500_Dist_ATR:hi,True,False,False,0,0.0,0,0.0,0.013516991550808842,0.0,0.0,0.0,0.01673825706445567,1.0,False,False
SHORT,Round_500_Dist_ATR:lo,True,False,True,143,0.4965277777777778,56,0.6666666666666666,0.39487368105543613,1.2574344698047133,1.577233378366358,1.3335224954036142,1.577401423133138e-05,0.006298585183488123,True,True
SHORT,ST_Flip_Event:==-1,False,False,False,3,0.010416666666666666,17,0.20238095238095238,0.019146198384809975,0.5440592673964425,8.746469179071322,2.681775223124488,0.29355468169346277,1.6632309711655666e-09,False,True
SHORT,ST_Flip_Event:==0,False,False,False,279,0.96875,67,0.7976190476190477,0.9583909865948351,1.010808755038453,0.8345586119500138,0.9710956936309069,0.45699374021963146,1.3843598338547174e-06,False,True
SHORT,ST_Flip_Event:==1,False,False,False,6,0.020833333333333332,0,0.0,0.022462815020478234,0.927458705168547,0.0,0.7278293534369132,1.0,0.3441862566283027,False,False
SHORT,Session_High_Dist_ATR:hi,True,False,True,81,0.28125,0,0.0,0.17808070946530094,1.5793400691432085,0.0,1.3150133756114168,3.91585986670237e-06,7.006722146994004e-11,True,True
SHORT,Session_High_Dist_ATR:lo,True,False,True,66,0.22916666666666666,39,0.4642857142857143,0.11206477535559785,2.0449482537174366,2.718398752606815,2.2521876914659855,3.4265058844435216e-06,5.287327797577991e-05,True,True
SHORT,Session_High_Side:==-1,True,False,False,288,1.0,84,1.0,0.9993611106629602,1.000639297777573,1.002005552439123,1.0009474811234313,1.0,1.0,False,False
SHORT,Session_High_Side:==0,True,False,False,0,0.0,0,0.0,0.0006388893371783728,0.0,0.0,0.0,1.0,1.0,False,False
SHORT,Session_Low_Dist_ATR:hi,True,False,False,42,0.14583333333333334,5,0.05952380952380952,0.06542983545225106,2.2288506814258855,1.2265959311916825,2.050600564824019,9.02778124494828e-07,0.039546706744127774,True,False
SHORT,Session_Low_Dist_ATR:lo,True,False,False,101,0.3506944444444444,46,0.5476190476190477,0.4388154673293064,0.7991843281614955,1.0896703800368153,0.8719199670989619,0.0004123973013281571,0.0014781478719769507,True,True
SHORT,Session_Low_Side:==0,True,False,False,4,0.013888888888888888,12,0.14285714285714285,0.004126828235184467,3.3655117434922905,25.12638908877571,9.603195553369725,0.07273073118929459,7.405749975947046e-06,False,True
SHORT,Session_Low_Side:==1,True,False,False,284,0.9861111111111112,72,0.8571428571428571,0.9958731717649539,0.9901974860548339,0.8620440448475782,0.9612946900097469,0.07273073118929459,7.405749975947046e-06,False,True
SHORT,Slope_Accel_LT:hi,False,False,True,16,0.05555555555555555,1,0.011904761904761904,0.028852569522119773,1.9254976757950095,0.4313391614974548,1.5995632209513468,0.020429383713989183,0.13522198961827955,False,False
SHORT,Slope_Accel_LT:lo,False,False,True,84,0.2916666666666667,20,0.23809523809523808,0.318499866825024,0.915751298655648,0.7884181720281423,0.8881661301382887,0.9480664660981657,0.40730290006184766,False,False
SHORT,Slope_Accel_ST:hi,False,False,True,89,0.3090277777777778,3,0.03571428571428571,0.2650899223733077,1.1657469850649225,0.13982081622449244,0.9406767301101552,0.012710381376948673,1.645485940971778e-08,False,True
SHORT,Slope_Accel_ST:lo,False,False,True,84,0.2916666666666667,61,0.7261904761904762,0.30043004578502114,0.9708305502685132,2.2637362073517213,1.2778656697813289,1.0,1.2750668154269801e-12,False,True
SHORT,Slope_EMA_LT:hi,False,False,True,93,0.3229166666666667,33,0.39285714285714285,0.22494778437492555,1.435518325125862,2.0328060925040696,1.5551969102582943,3.2851399204620205e-06,0.24076561309523004,True,False
SHORT,Slope_EMA_LT:lo,False,False,False,103,0.3576388888888889,13,0.15476190476190477,0.36563239646784795,0.978137857432275,0.453653111718632,0.8659405561806478,0.9506829269038222,0.00028833772584373787,False,True
SHORT,Slope_EMA_ST:hi,False,False,True,38,0.13194444444444445,8,0.09523809523809523,0.04600402175012719,2.8681067312137696,2.137947753703837,2.707305362780729,1.8386218597982536e-10,0.4531805260722663,True,False
SHORT,Slope_EMA_ST:lo,False,False,True,152,0.5277777777777778,29,0.34523809523809523,0.6202712105727459,0.8508822734017244,0.599669074451035,0.7973634509442965,0.13298162042757927,0.004174627851181488,False,True
SHORT,Sqz_State:==-1,False,False,True,180,0.625,63,0.75,0.552790071577138,1.1306281211181008,1.319398669326305,1.1741821094137754,0.022997989636768773,0.03734675189181791,False,False
SHORT,Sqz_State:==1,False,False,False,108,0.375,21,0.25,0.44720992842282353,0.8385323673884287,0.5792947632312669,0.7815934882747444,0.022997989636768773,0.03734675189181791,False,False
SHORT,Sqz_Val:hi,False,False,True,117,0.40625,1,0.011904761904761904,0.11415819225801148,3.558658314085995,0.11290667329749848,2.8274016191709745,1.44425272492101e-40,3.896299189863101e-15,True,True
