direction,condition,variable,in_book_this_dir,book_group,traded_bars_true,traded_rate,untraded_rate_hourmatched,untraded_rate_raw,lift_hourmatched,lift_raw,fisher_p_raw
LONG,AT_Slope_LT:lo,AT_Slope_LT,True,LONG-only,283,0.47088186356073214,0.19197343773201886,0.1864444280551663,2.452849045804188,2.5255882864003034,1.7358820405294758e-53
LONG,AT_Slope_ST:hi,AT_Slope_ST,False,SHORT-only,226,0.37603993344425957,0.6090425015828237,0.5962829117191534,0.61742806531068,0.6306401308065201,2.623202112671451e-26
LONG,AT_Slope_ST:lo,AT_Slope_ST,True,both,192,0.3194675540765391,0.046715266305771566,0.04093222214027583,6.8386114291950335,7.804793812114943,2.069827184000821e-102
LONG,Bar_Range:hi,Bar_Range,True,both,480,0.7986688851913477,0.6298951825779504,0.5970941809867985,1.2679393449600027,1.3375928130322978,7.313772420824046e-25
LONG,Bar_Range:lo,Bar_Range,False,not-in-book,0,0.0,0.0009670655386906006,0.0013275315288738107,0.0,0.0,1.0
LONG,Bars_Since_Flip:hi,Bars_Since_Flip,True,both,173,0.2878535773710483,0.1737426731944617,0.17398038203407332,1.6567811009150746,1.6545174461950163,2.1065548916594258e-11
LONG,Bars_Since_Flip:lo,Bars_Since_Flip,False,not-in-book,173,0.2878535773710483,0.20325584687718798,0.20193229589202744,1.4162130231115873,1.4254954914441358,8.818589738204822e-07
LONG,Body_Size:hi,Body_Size,True,both,351,0.5840266222961731,0.5001830343686937,0.4942104874990781,1.1676258132851358,1.181736602255456,1.695235615749992e-05
LONG,Body_Size:lo,Body_Size,False,SHORT-only,34,0.056572379367720464,0.07278800165589443,0.07139169555276938,0.7772212188921825,0.7924224089327705,0.19271697107825148
LONG,D2D_ATR:hi,D2D_ATR,True,both,529,0.8801996672212978,0.6666464934711188,0.6060918946824987,1.3203394540309403,1.45225447649715,1.7844653758443547e-48
LONG,D2D_ATR:lo,D2D_ATR,False,not-in-book,0,0.0,0.0007995638420488636,0.0016225385352902132,0.0,0.0,1.0
LONG,D2D_ATR_MA:hi,D2D_ATR_MA,True,both,481,0.800332778702163,0.6290804848567307,0.5596282911719154,1.2722263652550498,1.4301149375886435,5.9217655985695095e-34
LONG,D2D_ATR_MA:lo,D2D_ATR_MA,False,not-in-book,2,0.0033277870216306157,0.01046057467444509,0.021683014971605574,0.3181265967882541,0.15347436811663104,0.0003970782862067881
LONG,D2D_DirStep:==-1,D2D_DirStep,True,LONG-only,175,0.2911813643926789,0.2727960870842997,0.26447378125230475,1.067395678233089,1.1009838593977503,0.1567226633233213
LONG,D2D_DirStep:==1,D2D_DirStep,True,LONG-only,426,0.7088186356073212,0.7272039129156925,0.7355262187476953,0.9747178515106494,0.9636891487215148,0.1567226633233213
LONG,D2D_Dn_Count:hi,D2D_Dn_Count,False,SHORT-only,0,0.0,0.0,0.0,inf,inf,1.0
LONG,D2D_Dn_Count:lo,D2D_Dn_Count,False,not-in-book,0,0.0,0.0,0.0,inf,inf,1.0
LONG,D2D_Dynamic_Sensitivity:hi,D2D_Dynamic_Sensitivity,False,not-in-book,0,0.0,0.0,0.0,inf,inf,1.0
LONG,D2D_Dynamic_Sensitivity:lo,D2D_Dynamic_Sensitivity,True,both,90,0.1497504159733777,0.09543609588919649,0.11416771148314772,1.5691171624124418,1.3116704716944627,0.009104945556634202
LONG,D2D_Persist:hi,D2D_Persist,True,LONG-only,156,0.259567387687188,0.3873686291418346,0.38778670993436093,0.6700784941264505,0.6693560687810161,1.0002255015815044e-10
LONG,D2D_Persist:lo,D2D_Persist,False,not-in-book,23,0.03826955074875208,0.008326014495398439,0.007743933918430563,4.5963829116442945,4.9418746533555185,3.8057612801969226e-09
LONG,D2D_Signal:==-1,D2D_Signal,False,SHORT-only,0,0.0,0.0,0.0,inf,inf,1.0
LONG,D2D_Signal:==0,D2D_Signal,True,LONG-only,483,0.8036605657237936,0.9733749067864786,0.9699830370971311,0.8256433981609577,0.8285305360894858,6.911614213012717e-54
LONG,D2D_Signal:==1,D2D_Signal,True,LONG-only,118,0.19633943427620631,0.026625093213543564,0.030016962902868944,7.374225235625955,6.540949359584967,6.911614213012717e-54
LONG,D2D_Up_Count:hi,D2D_Up_Count,False,not-in-book,121,0.20133111480865223,0.027898659401065003,0.03149199793495096,7.216515744156747,6.393088022694416,2.0571198226586636e-54
LONG,D2D_Up_Count:lo,D2D_Up_Count,False,not-in-book,0,0.0,0.0,0.0,inf,inf,1.0
LONG,DailyOpen_Dist_ATR:hi,DailyOpen_Dist_ATR,False,SHORT-only,64,0.1064891846921797,0.12989161097408533,0.12264916291761929,0.81983111837319,0.8682422460861483,0.2518150902674894
LONG,DailyOpen_Dist_ATR:lo,DailyOpen_Dist_ATR,True,both,257,0.4276206322795341,0.2818666405043848,0.3000958772770853,1.5171026678230903,1.4249467075640707,1.0482713425799975e-10
LONG,DailyOpen_Side:==-1,DailyOpen_Side,True,both,335,0.5574043261231281,0.3439615396761615,0.35349214543845414,1.6205425951050287,1.5768506692892748,2.976883011998144e-23
LONG,DailyOpen_Side:==0,DailyOpen_Side,False,not-in-book,0,0.0,0.00030212561325038996,0.00029500700641640237,0.0,0.0,1.0
LONG,DailyOpen_Side:==1,DailyOpen_Side,True,LONG-only,266,0.4425956738768719,0.655736334710584,0.6462128475551294,0.6749598130355489,0.68490695527237,3.162112089470206e-23
LONG,Dist_To_PoC_ATR:hi,Dist_To_PoC_ATR,False,not-in-book,47,0.07820299500831947,0.18966418846735666,0.17958551515598495,0.41232346306524326,0.4354638231284615,4.431073764362383e-12
LONG,Dist_To_PoC_ATR:lo,Dist_To_PoC_ATR,True,both,112,0.18635607321131448,0.08091235388406137,0.08496201784792388,2.303184424449479,2.193404511000185,2.500611419228884e-14
LONG,EMA_Oscillator:hi,EMA_Oscillator,True,LONG-only,309,0.5141430948419301,0.6484719952579937,0.6347813260564938,0.7928531973649517,0.8099530873662983,3.753862601726019e-09
LONG,EMA_Oscillator:lo,EMA_Oscillator,True,both,44,0.07321131447587355,0.010640997435092532,0.009366472453720775,6.8801176696493505,7.816316637624957,9.234775317396337e-23
LONG,Efficiency_Ratio:hi,Efficiency_Ratio,True,both,199,0.33111480865224624,0.21555873459691954,0.2211077513090936,1.5360769735051973,1.49752691478179,1.7353621612091366e-09
LONG,Efficiency_Ratio:lo,Efficiency_Ratio,False,SHORT-only,72,0.11980033277870217,0.19657389135077458,0.19278707869311895,0.6094417318367347,0.6214126672327555,3.416446469836268e-06
LONG,Harmonic_D2D_Concordance:==0,Harmonic_D2D_Concordance,False,not-in-book,426,0.7088186356073212,0.48324601135519546,0.4825577107456302,1.466786313702909,1.4688784777930106,5.4434927318407325e-28
LONG,Harmonic_D2D_Concordance:==1,Harmonic_D2D_Concordance,False,not-in-book,175,0.2911813643926789,0.5167539886448116,0.5174422892543697,0.5634816001252407,0.5627320581243349,5.4434927318407325e-28
LONG,Harmonic_LLEMA:hi,Harmonic_LLEMA,True,LONG-only,170,0.28286189683860236,0.4978901310488215,0.49811933033409544,0.5681211158830256,0.5678597067270668,9.952868951967693e-26
LONG,Harmonic_LLEMA:lo,Harmonic_LLEMA,False,not-in-book,21,0.03494176372712146,0.013260985379958994,0.012316542517884799,2.6349296621598044,2.836978289676886,4.945766453753192e-05
LONG,Harmonic_OBVf_Concordance:==0,Harmonic_OBVf_Concordance,True,LONG-only,432,0.718801996672213,0.5398104842790865,0.5397153182388081,1.3315821341116938,1.3318169271492943,1.4537424620173347e-18
LONG,Harmonic_OBVf_Concordance:==1,Harmonic_OBVf_Concordance,False,not-in-book,169,0.281198003327787,0.4601895157209168,0.4602846817611918,0.6110482610349608,0.6109219239098644,1.4537424620173347e-18
LONG,KAMA_Dist:hi,KAMA_Dist,True,both,362,0.6023294509151415,0.6334378059603278,0.6207684932517147,0.9508896457513705,0.9702964268692412,0.3673609117235105
LONG,KAMA_Dist:lo,KAMA_Dist,True,LONG-only,74,0.12312811980033278,0.024948451990087602,0.02219927723283428,4.935300989787,5.546492280308014,1.3921743010201974e-29
LONG,KAMA_Dist_ATR:hi,KAMA_Dist_ATR,False,not-in-book,129,0.2146422628951747,0.3477790496546398,0.34080684416254886,0.617179968455041,0.6298061983543982,3.7114823347998736e-11
LONG,KAMA_Dist_ATR:lo,KAMA_Dist_ATR,False,not-in-book,8,0.013311148086522463,0.0036463746032466674,0.003171325318976326,3.650515795790825,4.197345509422281,0.001274177393034396
LONG,KAMA_Slope:hi,KAMA_Slope,False,not-in-book,237,0.39434276206322794,0.5471818632414134,0.5466479828895936,0.7206795191039551,0.7213833662729773,2.467463548869285e-13
LONG,KAMA_Slope:lo,KAMA_Slope,False,not-in-book,40,0.06655574043261231,0.018465921699170655,0.016815399365734937,3.604246867114219,3.958023177744694,3.2323227083202063e-12
LONG,Lower_Wick:hi,Lower_Wick,True,both,232,0.3860232945091514,0.418345695029006,0.3925805737886275,0.9227375806565584,0.9832969848299049,0.7651927475208864
LONG,Lower_Wick:lo,Lower_Wick,True,both,97,0.16139767054908485,0.10751058659857238,0.11807655431816505,1.5012258388256998,1.3668900780606132,0.0020259123129488556
LONG,Micro_Amihud:hi,Micro_Amihud,True,LONG-only,166,0.2762063227953411,0.21088301727893768,0.2550335570469799,1.3097608634364304,1.0830195288554163,0.251646714190215
LONG,Micro_Amihud:lo,Micro_Amihud,True,both,99,0.16472545757071547,0.16443292694727038,0.1469134891953684,1.0017790270408486,1.1212412044183389,0.23971611078022997
LONG,Micro_AutoCorr:hi,Micro_AutoCorr,True,both,176,0.2928452579034942,0.20494074600268367,0.2099712368168744,1.4289264756538917,1.3946922556773718,2.6934953526117617e-06
LONG,Micro_AutoCorr:lo,Micro_AutoCorr,False,SHORT-only,93,0.15474209650582363,0.20223760607914001,0.20075226786636183,0.7651499615025588,0.7708112000449899,0.005568959005513339
LONG,Micro_BarEntropy:hi,Micro_BarEntropy,False,SHORT-only,94,0.15640599001663893,0.1833773990799107,0.17796297662069474,0.8529185755791072,0.878868138680318,0.18991992414008319
LONG,Micro_BarEntropy:lo,Micro_BarEntropy,False,SHORT-only,128,0.2129783693843594,0.20676915846284724,0.21690390146765987,1.0300296764163106,0.9819019756826008,0.8398319937566916
LONG,Micro_BarOverlap:hi,Micro_BarOverlap,False,SHORT-only,86,0.14309484193011648,0.19274709767286763,0.19138579541264106,0.7423968695652089,0.7476774418999804,0.002840530485331606
LONG,Micro_BarOverlap:lo,Micro_BarOverlap,True,both,188,0.31281198003327787,0.21210628261632816,0.22427907662806992,1.4747888472455708,1.394744372663997,1.0254803682286918e-06
LONG,Micro_CSSpread:hi,Micro_CSSpread,True,both,152,0.2529118136439268,0.19296002308627347,0.20812744302677189,1.310695394822007,1.2151776333090019,0.010415088422317541
LONG,Micro_CSSpread:lo,Micro_CSSpread,True,both,95,0.15806988352745424,0.22153123268882444,0.21070875433291542,0.713533173669865,0.7501818518546559,0.0017148131751436014
LONG,Micro_Entropy:hi,Micro_Entropy,False,not-in-book,69,0.11480865224625623,0.1539222763508967,0.15155984954642673,0.7458871773993706,0.7575136329961013,0.012068479214428971
LONG,Micro_Entropy:lo,Micro_Entropy,True,both,146,0.24292845257903495,0.15925432779568052,0.16542517884799765,1.5254119366269676,1.4685095356750488,2.034966035630102e-06
LONG,Micro_FailedBreak:hi,Micro_FailedBreak,True,LONG-only,214,0.3560732113144759,0.2439129642609907,0.25407478427612656,1.4598371693497683,1.401450412833956,6.513265148779576e-08
LONG,Micro_FailedBreak:lo,Micro_FailedBreak,False,SHORT-only,19,0.03161397670549085,0.2014086867209077,0.20023600560513313,0.15696431579089923,0.15788357648241266,1.295275904043583e-33
LONG,Micro_FractalDim:hi,Micro_FractalDim,True,LONG-only,87,0.1447587354409318,0.20257909534278717,0.20252230990486025,0.7145788423824448,0.7147792038760357,0.0003868972274200209
LONG,Micro_FractalDim:lo,Micro_FractalDim,True,both,152,0.2529118136439268,0.19612728894579082,0.1964009145217199,1.2895289329871433,1.2877323624476167,0.00097876468363426
LONG,Micro_GarmanKlass:hi,Micro_GarmanKlass,True,both,492,0.8186356073211315,0.6333208895071729,0.593849103916218,1.2926079352256385,1.3785246149611552,5.244464512167476e-31
LONG,Micro_GarmanKlass:lo,Micro_GarmanKlass,False,not-in-book,0,0.0,0.002336692743256659,0.0028763183125599234,0.0,0.0,0.4126798776292485
LONG,Micro_HLAsymmetry:hi,Micro_HLAsymmetry,True,both,351,0.5840266222961731,0.3836371294779769,0.38845047569879787,1.5223412371239207,1.5034776859149062,3.704073794664916e-21
LONG,Micro_HLAsymmetry:lo,Micro_HLAsymmetry,True,both,160,0.26622296173044924,0.2864933217393337,0.2794453868279372,0.9292466578773259,0.9526833301934973,0.5152431949060852
LONG,Micro_Hurst:hi,Micro_Hurst,True,both,202,0.33610648918469216,0.20097804602978114,0.19986724684711263,1.672354248756541,1.6816486667362511,2.6918773036482675e-14
LONG,Micro_Hurst:lo,Micro_Hurst,False,SHORT-only,85,0.14143094841930118,0.19344998511365638,0.18850947710008112,0.7310982646817326,0.750259088269681,0.0032163574955044374
LONG,Micro_IBSP:hi,Micro_IBSP,True,both,161,0.26788685524126454,0.234202941071928,0.23939818570691054,1.1438236173088518,1.1190011923032366,0.11852664320236028
LONG,Micro_IBSP:lo,Micro_IBSP,True,both,77,0.1281198003327787,0.19352799352993258,0.1964009145217199,0.6620220568398684,0.6523381046609636,1.804845777353376e-05
LONG,Micro_Lambda:hi,Micro_Lambda,False,SHORT-only,156,0.259567387687188,0.23558177016042614,0.26823512058411386,1.1018144040195816,0.9676860625929564,0.6719230386022597
LONG,Micro_Lambda:lo,Micro_Lambda,True,LONG-only,112,0.18635607321131448,0.16855919957330706,0.1576812449295671,1.1055823335840385,1.181853132213383,0.0678187972233624
LONG,Micro_LogReturn:hi,Micro_LogReturn,True,both,342,0.5690515806988353,0.3777357692797299,0.3840991223541559,1.5064805268082189,1.4815227309323173,4.181194494939024e-19
LONG,Micro_LogReturn:lo,Micro_LogReturn,True,both,114,0.1896838602329451,0.3288221471510414,0.3241389483000221,0.5768585293794568,0.5851930513989767,5.676152721312395e-13
LONG,Micro_MicroGap:hi,Micro_MicroGap,True,both,91,0.15141430948419302,0.1365402839238423,0.1362194852127738,1.108935071269128,1.1115466282058328,0.3022823570462913
LONG,Micro_MicroGap:lo,Micro_MicroGap,True,both,100,0.16638935108153077,0.13499561165674634,0.1351132089387123,1.232553777411738,1.2314810105428362,0.033341301850153646
LONG,Micro_MomoTransfer:hi,Micro_MomoTransfer,True,both,163,0.27121464226289516,0.2087783512373782,0.21358507264547533,1.299055388911122,1.2698202121694044,0.0011633158078061295
LONG,Micro_MomoTransfer:lo,Micro_MomoTransfer,True,LONG-only,88,0.1464226289517471,0.21627224155613103,0.21808392949332547,0.6770292289856567,0.6714049462146563,1.5351903362479496e-05
LONG,Micro_OrderFlowDelta:hi,Micro_OrderFlowDelta,True,both,308,0.5124792013311148,0.38927636745654426,0.37701895420016224,1.316491942933895,1.3592929363944808,5.5621812751944125e-11
LONG,Micro_OrderFlowDelta:lo,Micro_OrderFlowDelta,True,both,149,0.24792013311148087,0.3391426241172271,0.32443395530643854,0.7310202713587115,0.7641621015818525,6.880270201221238e-05
LONG,Micro_PriceAccel:hi,Micro_PriceAccel,True,both,263,0.43760399334442596,0.3353118053720973,0.33468544877940853,1.3050658710295464,1.3075082736353176,3.0191015155930136e-07
LONG,Micro_PriceAccel:lo,Micro_PriceAccel,True,both,147,0.24459234608985025,0.35702449608197184,0.35408215945128696,0.6850856139397575,0.69077850877573,1.921269983720572e-08
LONG,Micro_RangeAccel:hi,Micro_RangeAccel,True,LONG-only,210,0.34941763727121466,0.3647362371402198,0.36219485212773805,0.9580008830789247,0.964722814856526,0.5437675600170883
LONG,Micro_RangeAccel:lo,Micro_RangeAccel,True,both,251,0.4176372712146423,0.30101720018424616,0.2988420974998156,1.3874199579260438,1.3975182034549198,1.8191005349409406e-09
LONG,Micro_RangeVelocity:hi,Micro_RangeVelocity,True,LONG-only,208,0.34608985024958405,0.34913973615944205,0.35275462792241313,0.9912645694717911,0.9811064770090133,0.7601615444278936
LONG,Micro_RangeVelocity:lo,Micro_RangeVelocity,True,both,240,0.39933444259567386,0.3131742350197861,0.3078398111955159,1.2751190805030441,1.2972150711918404,3.3889020693186915e-06
